EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1631709068.419727,203900.000,34255,2,EA,1,100,0.029421
1631709068.485856,203966.000,34273,2,EA,1,100,0.029406
1631709068.551985,204032.000,34273,2,EA,1,100,0.029395
1631709068.617113,204097.000,34290,1,EA,1,100,0.029384
1631709068.682240,204162.000,34308,2,EA,1,100,0.029374
1631709068.747367,204227.000,34308,2,EA,1,100,0.029364
1631709068.812995,204292.500,34330,2,EA,1,100,0.029356
1631709068.878623,204358.000,34330,2,EA,1,100,0.029345
1631709068.944753,204424.000,34349,2,EA,1,100,0.029331
1631709069.010882,204490.000,34349,2,EA,1,100,0.029332
1631709069.076009,204555.000,34368,1,EA,1,100,0.029326
1631709069.141638,204620.500,34386,2,EA,1,100,0.029319
1631709069.207266,204686.000,34386,2,EA,1,100,0.029311
1631709069.271391,204750.000,34403,1,EA,1,100,0.029299
1631709069.337019,204815.500,34421,2,EA,1,100,0.029295
1631709069.402648,204881.000,34421,2,EA,1,100,0.029294
1631709069.467775,204946.000,34440,1,EA,1,100,0.029289
1631709069.533403,205011.500,34458,2,EA,1,100,0.029287
1631709069.599031,205077.000,34458,2,EA,1,100,0.029283
1631709069.665161,205143.000,34477,1,EA,1,100,0.029277
1631709069.730288,205208.000,34493,2,EA,1,100,0.029276
1631709069.795415,205273.000,34493,2,EA,1,100,0.029274
1631709069.860543,205338.000,34512,2,EA,1,100,0.029267
1631709069.925670,205403.000,34512,2,EA,1,100,0.029267
1631709069.991799,205469.000,34531,1,EA,1,100,0.029263
1631709070.056425,205533.500,34550,2,EA,1,100,0.029266
1631709070.121052,205598.000,34550,2,EA,1,100,0.029263
1631709070.187181,205664.000,34566,1,EA,1,100,0.029256
1631709070.252308,205729.000,34585,2,EA,1,100,0.029255
1631709070.317435,205794.000,34585,2,EA,1,100,0.029254
1631709070.382563,205859.000,34603,1,EA,1,100,0.029248
1631709070.448191,205924.500,34622,2,EA,1,100,0.029236
1631709070.513819,205990.000,34622,2,EA,1,100,0.029249
1631709070.578946,206055.000,34640,1,EA,1,100,0.029248
1631709070.645076,206121.000,34657,2,EA,1,100,0.029239
1631709070.711205,206187.000,34657,2,EA,1,100,0.029245
1631709070.776332,206252.000,34675,2,EA,1,100,0.029240
1631709070.841460,206317.000,34675,2,EA,1,100,0.029244
1631709070.906587,206382.000,34695,1,EA,1,100,0.029242
1631709070.972215,206447.500,34713,2,EA,1,100,0.029238
1631709071.037843,206513.000,34713,2,EA,1,100,0.029243
1631709071.101969,206577.000,34730,1,EA,1,100,0.029240
1631709071.167597,206642.500,34748,2,EA,1,100,0.029238
1631709071.233225,206708.000,34748,2,EA,1,100,0.029238
1631709071.299354,206774.000,34767,1,EA,1,100,0.029236
1631709071.364481,206839.000,34785,2,EA,1,100,0.029236
1631709071.429609,206904.000,34785,2,EA,1,100,0.029229
1631709071.495738,206970.000,34802,1,EA,1,100,0.029234
1631709071.560865,207035.000,34820,2,EA,1,100,0.029235
1631709071.625993,207100.000,34820,2,EA,1,100,0.029233
1631709071.690118,207164.000,34839,1,EA,1,100,0.029226
1631709071.756748,207230.500,34857,2,EA,1,100,0.029227
1631709071.823378,207297.000,34857,2,EA,1,100,0.029233
1631709071.888005,207361.500,34877,2,EA,1,100,0.029230
1631709071.952631,207426.000,34877,2,EA,1,100,0.029228
1631709072.017758,207491.000,34893,1,EA,1,100,0.029233
1631709072.082886,207556.000,34912,2,EA,1,100,0.029233
1631709072.148013,207621.000,34912,2,EA,1,100,0.029233
1631709072.213140,207686.000,34930,1,EA,1,100,0.029234
1631709072.279269,207752.000,34949,2,EA,1,100,0.029233
1631709072.345398,207818.000,34949,2,EA,1,100,0.029242
1631709072.411528,207884.000,34965,1,EA,1,100,0.029231
1631709072.476655,207949.000,34984,2,EA,1,100,0.029223
1631709072.541782,208014.000,34984,2,EA,1,100,0.029226
1631709072.606910,208079.000,35002,1,EA,1,100,0.029230
1631709072.671536,208143.500,35021,2,EA,1,100,0.029229
1631709072.736162,208208.000,35021,2,EA,1,100,0.029226
1631709072.802291,208274.000,35039,1,EA,1,100,0.029228
1631709072.867920,208339.500,35057,2,EA,1,100,0.029229
1631709072.933548,208405.000,35057,2,EA,1,100,0.029223
1631709072.998675,208470.000,35075,2,EA,1,100,0.029227
1631709073.063802,208535.000,35075,2,EA,1,100,0.029227
1631709073.129932,208601.000,35094,1,EA,1,100,0.029224
1631709073.195059,208666.000,35112,2,EA,1,100,0.029227
1631709073.260186,208731.000,35112,2,EA,1,100,0.029231
1631709073.324311,208795.000,35129,1,EA,1,100,0.029231
1631709073.390441,208861.000,35147,2,EA,1,100,0.029230
1631709073.456570,208927.000,35147,2,EA,1,100,0.029230
1631709073.520695,208991.000,35166,1,EA,1,100,0.029229
1631709073.586323,209056.500,35184,2,EA,1,100,0.029224
1631709073.651952,209122.000,35184,2,EA,1,100,0.029230
1631709073.717079,209187.000,35201,1,EA,1,100,0.029228
1631709073.782206,209252.000,35220,2,EA,1,100,0.029227
1631709073.847334,209317.000,35220,2,EA,1,100,0.029228
1631709073.912962,209382.500,35244,2,EA,1,100,0.029229
1631709073.978590,209448.000,35244,2,EA,1,100,0.029227
1631709074.044218,209513.500,35262,2,EA,1,100,0.029219
1631709074.109847,209579.000,35262,2,EA,1,100,0.029224
1631709074.175976,209645.000,35281,1,EA,1,100,0.029230
1631709074.241103,209710.000,35299,2,EA,1,100,0.029234
1631709074.306230,209775.000,35299,2,EA,1,100,0.029224
1631709074.371358,209840.000,35318,2,EA,1,100,0.029225
1631709074.436485,209905.000,35318,2,EA,1,100,0.029229
1631709074.502614,209971.000,35334,1,EA,1,100,0.029225
1631709074.568242,210036.500,35353,2,EA,1,100,0.029226
1631709074.633871,210102.000,35353,2,EA,1,100,0.029229
1631709074.698998,210167.000,35371,1,EA,1,100,0.029229
1631709074.763624,210231.500,35390,2,EA,1,100,0.029229
1631709074.828250,210296.000,35390,2,EA,1,100,0.029226
1631709074.893378,210361.000,35407,1,EA,1,100,0.029224
1631709074.959006,210426.500,35426,2,EA,1,100,0.029220
1631709075.024634,210492.000,35426,2,EA,1,100,0.029228
1631709075.091765,210559.000,35444,1,EA,1,100,0.029229
1631709075.157394,210624.500,35463,2,EA,1,100,0.029227
1631709075.223022,210690.000,35463,2,EA,1,100,0.029227
1631709075.287648,210754.500,35481,2,EA,1,100,0.029227
1631709075.352275,210819.000,35481,2,EA,1,100,0.029224
1631709075.416400,210883.000,35498,1,EA,1,100,0.029223
1631709075.482529,210949.000,35516,2,EA,1,100,0.029224
1631709075.548658,211015.000,35516,2,EA,1,100,0.029230
1631709075.613786,211080.000,35535,1,EA,1,100,0.029224
1631709075.679414,211145.500,35553,2,EA,1,100,0.029224
1631709075.745042,211211.000,35553,2,EA,1,100,0.029228
1631709075.810169,211276.000,35571,1,EA,1,100,0.029226
1631709075.875297,211341.000,35589,2,EA,1,100,0.029229
1631709075.940424,211406.000,35589,2,EA,1,100,0.029230
1631709076.005551,211471.000,35608,1,EA,1,100,0.029225
1631709076.071681,211537.000,35626,2,EA,1,100,0.029223
1631709076.137810,211603.000,35626,2,EA,1,100,0.029227
1631709076.201935,211667.000,35645,1,EA,1,100,0.029223
1631709076.267563,211732.500,35661,2,EA,1,100,0.029229
1631709076.333191,211798.000,35661,2,EA,1,100,0.029226
1631709076.397317,211862.000,35680,2,EA,1,100,0.029229
1631709076.461442,211926.000,35680,2,EA,1,100,0.029229
1631709076.527571,211992.000,35698,1,EA,1,100,0.029228
1631709076.593200,212057.500,35717,2,EA,1,100,0.029228
1631709076.658828,212123.000,35717,2,EA,1,100,0.029225
1631709076.724957,212189.000,35733,1,EA,1,100,0.029225
1631709076.790585,212254.500,35753,2,EA,1,100,0.029227
1631709076.856214,212320.000,35753,2,EA,1,100,0.029231
1631709076.921341,212385.000,35771,1,EA,1,100,0.029228
1631709076.985967,212449.500,35790,2,EA,1,100,0.029227
1631709077.050593,212514.000,35790,2,EA,1,100,0.029225
1631709077.116723,212580.000,35806,1,EA,1,100,0.029228
1631709077.181850,212645.000,35825,2,EA,1,100,0.029224
1631709077.246977,212710.000,35825,2,EA,1,100,0.029228
1631709077.313107,212776.000,35843,1,EA,1,100,0.029223
1631709077.377733,212840.500,35862,2,EA,1,100,0.029229
1631709077.442359,212905.000,35862,2,EA,1,100,0.029229
1631709077.507987,212970.500,35880,2,EA,1,100,0.029229
1631709077.573616,213036.000,35880,2,EA,1,100,0.029230
1631709077.638743,213101.000,35897,1,EA,1,100,0.029228
1631709077.704872,213167.000,35915,2,EA,1,100,0.029228
1631709077.771001,213233.000,35915,2,EA,1,100,0.029222
1631709077.836129,213298.000,35935,1,EA,1,100,0.029227
1631709077.901757,213363.500,35953,2,EA,1,100,0.029228
1631709077.967385,213429.000,35953,2,EA,1,100,0.029229
1631709078.031510,213493.000,35970,1,EA,1,100,0.029229
1631709078.097139,213558.500,35988,2,EA,1,100,0.029222
1631709078.162767,213624.000,35988,2,EA,1,100,0.029221
1631709078.227894,213689.000,36007,1,EA,1,100,0.029220
1631709078.294024,213755.000,36025,2,EA,1,100,0.029221
1631709078.360153,213821.000,36025,2,EA,1,100,0.029230
1631709078.425280,213886.000,36044,2,EA,1,100,0.029230
1631709078.490407,213951.000,36044,2,EA,1,100,0.029223
1631709078.555534,214016.000,36060,1,EA,1,100,0.029226
1631709078.620662,214081.000,36079,2,EA,1,100,0.029223
1631709078.685789,214146.000,36079,2,EA,1,100,0.029219
1631709078.751918,214212.000,36098,1,EA,1,100,0.029228
1631709078.817547,214277.500,36117,2,EA,1,100,0.029229
1631709078.883175,214343.000,36117,2,EA,1,100,0.029231
1631709078.949304,214409.000,36133,1,EA,1,100,0.029262
1631709079.014097,214473.667,36157,3,EA,1,100,0.029224
1631709079.078891,214538.333,36157,3,EA,1,100,0.029229
1631709079.143684,214603.000,36157,3,EA,1,100,0.029229
1631709079.209813,214669.000,36175,1,EA,1,100,0.029218
1631709079.274940,214734.000,36194,2,EA,1,100,0.029229
1631709079.340068,214799.000,36194,2,EA,1,100,0.029228
1631709079.406197,214865.000,36212,1,EA,1,100,0.029229
1631709079.472326,214931.000,36231,2,EA,1,100,0.029230
1631709079.538455,214997.000,36231,2,EA,1,100,0.029226
1631709079.603583,215062.000,36247,1,EA,1,100,0.029227
1631709079.668710,215127.000,36266,2,EA,1,100,0.029226
1631709079.733837,215192.000,36266,2,EA,1,100,0.029225
1631709079.799966,215258.000,36285,1,EA,1,100,0.029217
1631709079.865094,215323.000,36304,2,EA,1,100,0.029225
1631709079.930221,215388.000,36304,2,EA,1,100,0.029227
1631709079.996350,215454.000,36322,1,EA,1,100,0.029229
1631709080.061477,215519.000,36339,2,EA,1,100,0.029223
1631709080.126605,215584.000,36339,2,EA,1,100,0.029224
1631709080.192233,215649.500,36357,2,EA,1,100,0.029229
1631709080.257861,215715.000,36357,2,EA,1,100,0.029226
1631709080.322989,215780.000,36376,1,EA,1,100,0.029228
1631709080.388617,215845.500,36394,2,EA,1,100,0.029230
1631709080.454245,215911.000,36394,2,EA,1,100,0.029229
1631709080.520374,215977.000,36411,1,EA,1,100,0.029225
1631709080.585501,216042.000,36429,2,EA,1,100,0.029229
1631709080.650629,216107.000,36429,2,EA,1,100,0.029229
1631709080.715756,216172.000,36449,1,EA,1,100,0.029229
1631709080.781384,216237.500,36467,2,EA,1,100,0.029226
1631709080.847013,216303.000,36467,2,EA,1,100,0.029227
1631709080.912140,216368.000,36484,1,EA,1,100,0.029226
1631709080.977768,216433.500,36502,2,EA,1,100,0.029229
1631709081.043396,216499.000,36502,2,EA,1,100,0.029233
1631709081.109526,216565.000,36521,1,EA,1,100,0.029221
1631709081.174653,216630.000,36539,2,EA,1,100,0.029229
1631709081.239780,216695.000,36539,2,EA,1,100,0.029227
1631709081.305408,216760.500,36558,2,EA,1,100,0.029221
1631709081.371037,216826.000,36558,2,EA,1,100,0.029228
1631709081.436164,216891.000,36574,1,EA,1,100,0.029224
1631709081.500790,216955.500,36593,2,EA,1,100,0.029230
1631709081.565417,217020.000,36593,2,EA,1,100,0.029233
1631709081.632548,217087.000,36611,1,EA,1,100,0.029232
1631709081.697174,217151.500,36631,2,EA,1,100,0.029220
1631709081.761800,217216.000,36631,2,EA,1,100,0.029227
1631709081.826927,217281.000,36647,1,EA,1,100,0.029223
1631709081.892556,217346.500,36666,2,EA,1,100,0.029227
1631709081.958184,217412.000,36666,2,EA,1,100,0.029228
1631709082.023311,217477.000,36684,1,EA,1,100,0.029222
1631709082.089441,217543.000,36703,2,EA,1,100,0.029229
1631709082.155570,217609.000,36703,2,EA,1,100,0.029228
1631709082.220697,217674.000,36721,2,EA,1,100,0.029229
1631709082.285824,217739.000,36721,2,EA,1,100,0.029229
1631709082.351954,217805.000,36738,1,EA,1,100,0.029226
1631709082.417081,217870.000,36756,2,EA,1,100,0.029228
1631709082.482208,217935.000,36756,2,EA,1,100,0.029226
1631709082.546333,217999.000,36775,1,EA,1,100,0.029225
1631709082.611962,218064.500,36793,2,EA,1,100,0.029229
1631709082.677590,218130.000,36793,2,EA,1,100,0.029229
1631709082.742717,218195.000,36811,1,EA,1,100,0.029229
1631709082.807844,218260.000,36829,2,EA,1,100,0.029222
1631709082.872972,218325.000,36829,2,EA,1,100,0.029227
1631709082.939101,218391.000,36848,1,EA,1,100,0.029221
1631709083.004228,218456.000,36866,2,EA,1,100,0.029227
1631709083.069355,218521.000,36866,2,EA,1,100,0.029405
1631709083.134483,218586.000,36885,2,EA,1,100,0.029894
1631709083.199610,218651.000,36885,2,EA,1,100,0.030143
1631709083.265739,218717.000,36901,1,EA,1,100,0.029365
1631709083.330867,218782.000,36920,2,EA,1,100,0.029574
1631709083.395994,218847.000,36920,2,EA,1,100,0.029719
1631709083.461121,218912.000,36938,1,EA,1,100,0.029812
1631709083.525747,218976.500,36957,2,EA,1,100,0.029864
1631709083.590374,219041.000,36957,2,EA,1,100,0.029885
1631709083.655501,219106.000,36974,1,EA,1,100,0.029882
1631709083.721129,219171.500,36993,2,EA,1,100,0.029864
1631709083.786757,219237.000,36993,2,EA,1,100,0.029831
1631709083.852887,219303.000,37011,1,EA,1,100,0.029789
1631709083.918014,219368.000,37030,2,EA,1,100,0.029771
1631709083.983141,219433.000,37030,2,EA,1,100,0.029829
1631709084.048269,219498.000,37047,1,EA,1,100,0.029859
1631709084.113396,219563.000,37069,3,EA,1,100,0.029905
1631709084.178523,219628.000,37069,3,EA,1,100,0.029941
1631709084.243650,219693.000,37069,3,EA,1,100,0.029916
1631709084.309780,219759.000,37087,1,EA,1,100,0.029820
1631709084.375408,219824.500,37106,2,EA,1,100,0.029816
1631709084.441036,219890.000,37106,2,EA,1,100,0.029787
1631709084.506163,219955.000,37124,1,EA,1,100,0.029753
1631709084.571291,220020.000,37144,2,EA,1,100,0.029728
1631709084.636418,220085.000,37144,2,EA,1,100,0.029706
1631709084.701545,220150.000,37162,2,EA,1,100,0.029747
1631709084.766672,220215.000,37162,2,EA,1,100,0.029647
1631709084.832802,220281.000,37179,1,EA,1,100,0.029608
1631709084.898430,220346.500,37197,2,EA,1,100,0.029591
1631709084.964058,220412.000,37197,2,EA,1,100,0.029574
1631709085.030187,220478.000,37216,1,EA,1,100,0.029543
1631709085.094814,220542.500,37234,2,EA,1,100,0.029532
1631709085.159440,220607.000,37234,2,EA,1,100,0.029527
1631709085.223565,220671.000,37251,1,EA,1,100,0.029486
1631709085.289695,220737.000,37269,2,EA,1,100,0.029477
1631709085.355824,220803.000,37269,2,EA,1,100,0.029569
1631709085.420951,220868.000,37288,1,EA,1,100,0.029503
1631709085.486579,220933.500,37306,2,EA,1,100,0.029401
1631709085.552207,220999.000,37306,2,EA,1,100,0.029396
1631709085.617836,221064.500,37326,2,EA,1,100,0.029384
1631709085.683464,221130.000,37326,2,EA,1,100,0.029406
1631709085.748591,221195.000,37342,1,EA,1,100,0.029383
1631709085.814220,221260.500,37361,2,EA,1,100,0.029356
1631709085.879848,221326.000,37361,2,EA,1,100,0.029349
1631709085.945977,221392.000,37379,1,EA,1,100,0.029382
1631709086.011104,221457.000,37398,2,EA,1,100,0.029352
1631709086.076232,221522.000,37398,2,EA,1,100,0.029350
1631709086.141359,221587.000,37414,1,EA,1,100,0.029333
1631709086.205985,221651.500,37433,2,EA,1,100,0.029331
1631709086.270612,221716.000,37433,2,EA,1,100,0.029285
1631709086.336741,221782.000,37451,1,EA,1,100,0.029372
1631709086.402369,221847.500,37470,2,EA,1,100,0.029547
1631709086.467997,221913.000,37470,2,EA,1,100,0.029254
1631709086.534127,221979.000,37488,1,EA,1,100,0.029221
1631709086.599755,222044.500,37506,2,EA,1,100,0.029233
1631709086.665383,222110.000,37506,2,EA,1,100,0.029248
1631709086.730009,222174.500,37524,2,EA,1,100,0.029266
1631709086.794636,222239.000,37524,2,EA,1,100,0.029429
1631709086.859763,222304.000,37543,1,EA,1,100,0.029272
1631709086.925892,222370.000,37561,2,EA,1,100,0.029228
1631709086.992021,222436.000,37561,2,EA,1,100,0.029218
1631709087.056147,222500.000,37578,1,EA,1,100,0.029219
1631709087.121775,222565.500,37596,2,EA,1,100,0.029233
1631709087.187403,222631.000,37596,2,EA,1,100,0.029242
1631709087.252530,222696.000,37615,1,EA,1,100,0.029233
1631709087.318159,222761.500,37633,2,EA,1,100,0.029249
1631709087.383787,222827.000,37633,2,EA,1,100,0.029291
1631709087.448914,222892.000,37650,1,EA,1,100,0.029238
1631709087.515043,222958.000,37669,2,EA,1,100,0.029236
1631709087.581173,223024.000,37669,2,EA,1,100,0.029241
1631709087.646300,223089.000,37688,1,EA,1,100,0.029229
1631709087.711928,223154.500,37706,2,EA,1,100,0.029233
1631709087.777556,223220.000,37706,2,EA,1,100,0.029245
1631709087.841682,223284.000,37725,2,EA,1,100,0.029264
1631709087.905807,223348.000,37725,2,EA,1,100,0.029228
1631709087.971936,223414.000,37741,1,EA,1,100,0.029244
1631709088.037064,223479.000,37760,2,EA,1,100,0.029259
1631709088.102191,223544.000,37760,2,EA,1,100,0.029231
1631709088.169322,223611.000,37778,1,EA,1,100,0.029232
1631709088.234950,223676.500,37797,2,EA,1,100,0.029296
1631709088.300579,223742.000,37797,2,EA,1,100,0.029230
1631709088.365706,223807.000,37813,1,EA,1,100,0.029228
1631709088.430833,223872.000,37832,2,EA,1,100,0.029222
1631709088.495960,223937.000,37832,2,EA,1,100,0.029230
1631709088.562090,224003.000,37851,1,EA,1,100,0.029233
1631709088.627718,224068.500,37870,2,EA,1,100,0.029224
1631709088.693346,224134.000,37870,2,EA,1,100,0.029229
1631709088.759475,224200.000,37888,1,EA,1,100,0.029232
1631709088.824102,224264.500,37905,2,EA,1,100,0.029230
1631709088.888728,224329.000,37905,2,EA,1,100,0.029228
1631709088.954356,224394.500,37923,2,EA,1,100,0.029232
1631709089.019984,224460.000,37923,2,EA,1,100,0.029232
1631709089.085112,224525.000,37942,1,EA,1,100,0.029228
1631709089.150740,224590.500,37960,2,EA,1,100,0.029232
1631709089.216368,224656.000,37960,2,EA,1,100,0.029232
1631709089.281996,224721.500,37980,2,EA,1,100,0.029230
1631709089.347625,224787.000,37980,2,EA,1,100,0.029230
1631709089.412752,224852.000,37998,2,EA,1,100,0.029222
1631709089.477879,224917.000,37998,2,EA,1,100,0.029229
1631709089.543006,224982.000,38016,1,EA,1,100,0.029232
1631709089.608635,225047.500,38034,2,EA,1,100,0.029227
1631709089.674263,225113.000,38034,2,EA,1,100,0.029511
1631709089.739390,225178.000,38053,1,EA,1,100,0.029839
1631709089.805019,225243.500,38071,2,EA,1,100,0.029015
1631709089.870647,225309.000,38071,2,EA,1,100,0.028818
1631709089.935774,225374.000,38088,1,EA,1,100,0.029000
1631709090.001402,225439.500,38105,2,EA,1,100,0.029434
1631709090.067031,225505.000,38105,2,EA,1,100,0.028973
1631709090.132158,225570.000,38123,1,EA,1,100,0.029038
1631709090.197786,225635.500,38141,2,EA,1,100,0.029123
1631709090.263414,225701.000,38141,2,EA,1,100,0.029188
1631709090.329043,225766.500,38160,2,EA,1,100,0.029221
1631709090.394671,225832.000,38160,2,EA,1,100,0.029257
1631709090.458796,225896.000,38176,1,EA,1,100,0.029282
1631709090.523923,225961.000,38196,2,EA,1,100,0.029294
1631709090.589051,226026.000,38196,2,EA,1,100,0.029306
1631709090.655180,226092.000,38214,1,EA,1,100,0.029301
1631709090.720307,226157.000,38233,2,EA,1,100,0.029307
1631709090.785434,226222.000,38233,2,EA,1,100,0.029306
1631709090.851564,226288.000,38251,1,EA,1,100,0.029307
1631709090.917192,226353.500,38268,2,EA,1,100,0.029306
1631709090.982820,226419.000,38268,2,EA,1,100,0.029305
1631709091.048449,226484.500,38286,2,EA,1,100,0.029300
1631709091.114077,226550.000,38286,2,EA,1,100,0.029299
1631709091.179204,226615.000,38305,1,EA,1,100,0.029297
1631709091.244331,226680.000,38323,2,EA,1,100,0.029292
1631709091.309458,226745.000,38323,2,EA,1,100,0.029290
1631709091.374586,226810.000,38340,1,EA,1,100,0.029280
1631709091.440715,226876.000,38358,2,EA,1,100,0.029283
1631709091.506844,226942.000,38358,2,EA,1,100,0.029280
1631709091.571972,227007.000,38378,1,EA,1,100,0.029271
1631709091.637600,227072.500,38396,2,EA,1,100,0.029271
1631709091.703228,227138.000,38396,2,EA,1,100,0.029264
1631709091.768355,227203.000,38413,1,EA,1,100,0.029261
1631709091.833984,227268.500,38431,2,EA,1,100,0.029263
1631709091.899612,227334.000,38431,2,EA,1,100,0.029258
1631709091.965741,227400.000,38450,1,EA,1,100,0.029257
1631709092.030868,227465.000,38468,2,EA,1,100,0.029254
1631709092.095996,227530.000,38468,2,EA,1,100,0.029255
1631709092.161624,227595.500,38487,2,EA,1,100,0.029243
1631709092.227252,227661.000,38487,2,EA,1,100,0.029251
1631709092.293381,227727.000,38503,1,EA,1,100,0.029251
1631709092.358008,227791.500,38522,2,EA,1,100,0.029246
1631709092.422634,227856.000,38522,2,EA,1,100,0.029245
1631709092.488763,227922.000,38541,1,EA,1,100,0.029243
1631709092.554391,227987.500,38560,2,EA,1,100,0.029246
1631709092.620020,228053.000,38560,2,EA,1,100,0.029245
1631709092.685147,228118.000,38576,1,EA,1,100,0.029241
