EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1631709046.800478,182323.000,30421,3,PI,1,100,159091
1631709046.838552,182361.000,30421,3,PI,1,100,159094
1631709046.876627,182399.000,30421,3,PI,1,100,159112
1631709046.914367,182436.667,30439,3,PI,1,100,159125
1631709046.952107,182474.333,30439,3,PI,1,100,159142
1631709046.989848,182512.000,30439,3,PI,1,100,159164
1631709047.030928,182553.000,30458,2,PI,1,100,159175
1631709047.072008,182594.000,30458,2,PI,1,100,159196
1631709047.110083,182632.000,30474,3,PI,1,100,159221
1631709047.148157,182670.000,30474,3,PI,1,100,159235
1631709047.186232,182708.000,30474,3,PI,1,100,159242
1631709047.227813,182749.500,30493,2,PI,1,100,159195
1631709047.269394,182791.000,30493,2,PI,1,100,159125
1631709047.307469,182829.000,30512,3,PI,1,100,159059
1631709047.345543,182867.000,30512,3,PI,1,100,159036
1631709047.383617,182905.000,30512,3,PI,1,100,159043
1631709047.422026,182943.333,30531,3,PI,1,100,159069
1631709047.460434,182981.667,30531,3,PI,1,100,159092
1631709047.498842,183020.000,30531,3,PI,1,100,159116
1631709047.538921,183060.000,30547,2,PI,1,100,159153
1631709047.578999,183100.000,30547,2,PI,1,100,159194
1631709047.617408,183138.333,30566,3,PI,1,100,159220
1631709047.655816,183176.667,30566,3,PI,1,100,159213
1631709047.694224,183215.000,30566,3,PI,1,100,159249
1631709047.734804,183255.500,30584,2,PI,1,100,159275
1631709047.775383,183296.000,30584,2,PI,1,100,159271
1631709047.813791,183334.333,30603,3,PI,1,100,159213
1631709047.852200,183372.667,30603,3,PI,1,100,159128
1631709047.890608,183411.000,30603,3,PI,1,100,159117
1631709047.934026,183454.333,30621,3,PI,1,100,159059
1631709047.977445,183497.667,30621,3,PI,1,100,158956
1631709048.020863,183541.000,30621,3,PI,1,100,158810
1631709048.053927,183574.000,30638,2,PI,1,100,158679
1631709048.086992,183607.000,30638,2,PI,1,100,158571
1631709048.130744,183650.667,30656,3,PI,1,100,158491
1631709048.174496,183694.333,30656,3,PI,1,100,158304
1631709048.218248,183738.000,30656,3,PI,1,100,158125
1631709048.256657,183776.333,30680,3,PI,1,100,158053
1631709048.295065,183814.667,30680,3,PI,1,100,157891
1631709048.333474,183853.000,30680,3,PI,1,100,157846
1631709048.374053,183893.500,30699,2,PI,1,100,157812
1631709048.414632,183934.000,30699,2,PI,1,100,157663
1631709048.453041,183972.333,30718,3,PI,1,100,157541
1631709048.491449,184010.667,30718,3,PI,1,100,157399
1631709048.529857,184049.000,30718,3,PI,1,100,157427
1631709048.569936,184089.000,30734,2,PI,1,100,157362
1631709048.610014,184129.000,30734,2,PI,1,100,157357
1631709048.653098,184172.000,30753,3,PI,1,100,157431
1631709048.696182,184215.000,30753,3,PI,1,100,157492
1631709048.739267,184258.000,30753,3,PI,1,100,157513
1631709048.779345,184298.000,30771,2,PI,1,100,157538
1631709048.819423,184338.000,30771,2,PI,1,100,157618
1631709048.858500,184377.000,30790,3,PI,1,100,157523
1631709048.897576,184416.000,30790,3,PI,1,100,157545
1631709048.936652,184455.000,30790,3,PI,1,100,157491
1631709048.985247,184503.500,30808,2,PI,1,100,157344
1631709049.033842,184552.000,30808,2,PI,1,100,157307
1631709049.071917,184590.000,30825,3,PI,1,100,157334
1631709049.109991,184628.000,30825,3,PI,1,100,157415
1631709049.148066,184666.000,30825,3,PI,1,100,157521
1631709049.188645,184706.500,30843,2,PI,1,100,157617
1631709049.229224,184747.000,30843,2,PI,1,100,157688
1631709049.270805,184788.500,30863,2,PI,1,100,157786
1631709049.312387,184830.000,30863,2,PI,1,100,157791
1631709049.356473,184874.000,30881,3,PI,1,100,157863
1631709049.400559,184918.000,30881,3,PI,1,100,157892
1631709049.444645,184962.000,30881,3,PI,1,100,157926
1631709049.485725,185003.000,30898,2,PI,1,100,157953
1631709049.526806,185044.000,30898,2,PI,1,100,157824
1631709049.569890,185087.000,30916,3,PI,1,100,157755
1631709049.612974,185130.000,30916,3,PI,1,100,157655
1631709049.656058,185173.000,30916,3,PI,1,100,157695
1631709049.696638,185213.500,30935,2,PI,1,100,157734
1631709049.737217,185254.000,30935,2,PI,1,100,157763
1631709049.778297,185295.000,30953,2,PI,1,100,157768
1631709049.819377,185336.000,30953,2,PI,1,100,157782
1631709049.863798,185380.333,30972,3,PI,1,100,157770
1631709049.908218,185424.667,30972,3,PI,1,100,157778
1631709049.952638,185469.000,30972,3,PI,1,100,157779
1631709049.992716,185509.000,30988,2,PI,1,100,157796
1631709050.032794,185549.000,30988,2,PI,1,100,157776
1631709050.076213,185592.333,31007,3,PI,1,100,157760
1631709050.119631,185635.667,31007,3,PI,1,100,157700
1631709050.163049,185679.000,31007,3,PI,1,100,157658
1631709050.204129,185720.000,31025,2,PI,1,100,157666
1631709050.245210,185761.000,31025,2,PI,1,100,157697
1631709050.285789,185801.500,31045,2,PI,1,100,157822
1631709050.326368,185842.000,31045,2,PI,1,100,157862
1631709050.369787,185885.333,31061,3,PI,1,100,157932
1631709050.413205,185928.667,31061,3,PI,1,100,157922
1631709050.456623,185972.000,31061,3,PI,1,100,157878
1631709050.498204,186013.500,31080,2,PI,1,100,157876
1631709050.539785,186055.000,31080,2,PI,1,100,157900
1631709050.583204,186098.333,31098,3,PI,1,100,157946
1631709050.626622,186141.667,31098,3,PI,1,100,157940
1631709050.670040,186185.000,31098,3,PI,1,100,157918
1631709050.711120,186226.000,31117,2,PI,1,100,157858
1631709050.752200,186267.000,31117,2,PI,1,100,157786
1631709050.790275,186305.000,31133,3,PI,1,100,157763
1631709050.828349,186343.000,31133,3,PI,1,100,157755
1631709050.866424,186381.000,31133,3,PI,1,100,157799
1631709050.915519,186430.000,31152,2,PI,1,100,157754
1631709050.964616,186479.000,31152,2,PI,1,100,157802
1631709051.003024,186517.333,31170,3,PI,1,100,157882
1631709051.041432,186555.667,31170,3,PI,1,100,157845
1631709051.079841,186594.000,31170,3,PI,1,100,157844
1631709051.120921,186635.000,31189,2,PI,1,100,157849
1631709051.162001,186676.000,31189,2,PI,1,100,157868
1631709051.211097,186725.000,31207,2,PI,1,100,157885
1631709051.260193,186774.000,31207,2,PI,1,100,157831
1631709051.297934,186811.667,31225,3,PI,1,100,157770
1631709051.335674,186849.333,31225,3,PI,1,100,157758
1631709051.373414,186887.000,31225,3,PI,1,100,157752
1631709051.416499,186930.000,31243,3,PI,1,100,157699
1631709051.459583,186973.000,31243,3,PI,1,100,157752
1631709051.502667,187016.000,31243,3,PI,1,100,157717
1631709051.544749,187058.000,31262,2,PI,1,100,157728
1631709051.586831,187100.000,31262,2,PI,1,100,157727
1631709051.627912,187141.000,31280,2,PI,1,100,157737
1631709051.668992,187182.000,31280,2,PI,1,100,157725
1631709051.712744,187225.667,31299,3,PI,1,100,157731
1631709051.756496,187269.333,31299,3,PI,1,100,157738
1631709051.800248,187313.000,31299,3,PI,1,100,157729
1631709051.840828,187353.500,31315,2,PI,1,100,157728
1631709051.881407,187394.000,31315,2,PI,1,100,157634
1631709051.924491,187437.000,31334,3,PI,1,100,157591
1631709051.967576,187480.000,31334,3,PI,1,100,157573
1631709052.010660,187523.000,31334,3,PI,1,100,157567
1631709052.050237,187562.500,31352,2,PI,1,100,157602
1631709052.089814,187602.000,31352,2,PI,1,100,157633
1631709052.131897,187644.000,31371,2,PI,1,100,157609
1631709052.173979,187686.000,31371,2,PI,1,100,157643
1631709052.217731,187729.667,31388,3,PI,1,100,157665
1631709052.261483,187773.333,31388,3,PI,1,100,157709
1631709052.305235,187817.000,31388,3,PI,1,100,157753
1631709052.346316,187858.000,31407,2,PI,1,100,157782
1631709052.387396,187899.000,31407,2,PI,1,100,157812
1631709052.430146,187941.667,31425,3,PI,1,100,157856
1631709052.472896,187984.333,31425,3,PI,1,100,157908
1631709052.515646,188027.000,31425,3,PI,1,100,157844
1631709052.556226,188067.500,31444,2,PI,1,100,157802
1631709052.596805,188108.000,31444,2,PI,1,100,157779
1631709052.637885,188149.000,31462,2,PI,1,100,157819
1631709052.678966,188190.000,31462,2,PI,1,100,157865
1631709052.723052,188234.000,31479,3,PI,1,100,157880
1631709052.767138,188278.000,31479,3,PI,1,100,157837
1631709052.811224,188322.000,31479,3,PI,1,100,157891
1631709052.851302,188362.000,31497,2,PI,1,100,157877
1631709052.891381,188402.000,31497,2,PI,1,100,157925
1631709052.935133,188445.667,31516,3,PI,1,100,158004
1631709052.978885,188489.333,31516,3,PI,1,100,158150
1631709053.022637,188533.000,31516,3,PI,1,100,158283
1631709053.063718,188574.000,31534,2,PI,1,100,158321
1631709053.104798,188615.000,31534,2,PI,1,100,158265
1631709053.143540,188653.667,31551,3,PI,1,100,158212
1631709053.182283,188692.333,31551,3,PI,1,100,158131
1631709053.221025,188731.000,31551,3,PI,1,100,158117
1631709053.261604,188771.500,31570,2,PI,1,100,158076
1631709053.302184,188812.000,31570,2,PI,1,100,158055
1631709053.342763,188852.500,31592,4,PI,1,100,158035
1631709053.383342,188893.000,31592,4,PI,1,100,157973
1631709053.423922,188933.500,31592,4,PI,1,100,157882
1631709053.464501,188974.000,31592,4,PI,1,100,157826
1631709053.508253,189017.667,31611,3,PI,1,100,157841
1631709053.552005,189061.333,31611,3,PI,1,100,157861
1631709053.595757,189105.000,31611,3,PI,1,100,157899
1631709053.636838,189146.000,31629,2,PI,1,100,157907
1631709053.677918,189187.000,31629,2,PI,1,100,157956
1631709053.718998,189228.000,31648,2,PI,1,100,157884
1631709053.760078,189269.000,31648,2,PI,1,100,157866
1631709053.803497,189312.333,31666,3,PI,1,100,157843
1631709053.846915,189355.667,31666,3,PI,1,100,157845
1631709053.890333,189399.000,31666,3,PI,1,100,157837
1631709053.928407,189437.000,31683,3,PI,1,100,157858
1631709053.966482,189475.000,31683,3,PI,1,100,157873
1631709054.004556,189513.000,31683,3,PI,1,100,157864
1631709054.054153,189562.500,31701,2,PI,1,100,157884
1631709054.103750,189612.000,31701,2,PI,1,100,157899
1631709054.143828,189652.000,31720,2,PI,1,100,157879
1631709054.183907,189692.000,31720,2,PI,1,100,157869
1631709054.222649,189730.667,31739,3,PI,1,100,157902
1631709054.261391,189769.333,31739,3,PI,1,100,157953
1631709054.300134,189808.000,31739,3,PI,1,100,157964
1631709054.340713,189848.500,31758,2,PI,1,100,157969
1631709054.381292,189889.000,31758,2,PI,1,100,157941
1631709054.424711,189932.333,31774,3,PI,1,100,157979
1631709054.468129,189975.667,31774,3,PI,1,100,157942
1631709054.511547,190019.000,31774,3,PI,1,100,157884
1631709054.552627,190060.000,31793,2,PI,1,100,157884
1631709054.593708,190101.000,31793,2,PI,1,100,157898
1631709054.636792,190144.000,31811,3,PI,1,100,157899
1631709054.679876,190187.000,31811,3,PI,1,100,157894
1631709054.722960,190230.000,31811,3,PI,1,100,157822
1631709054.764541,190271.500,31830,2,PI,1,100,157773
1631709054.806123,190313.000,31830,2,PI,1,100,157811
1631709054.844531,190351.333,31846,3,PI,1,100,157854
1631709054.882939,190389.667,31846,3,PI,1,100,157947
1631709054.921348,190428.000,31846,3,PI,1,100,158001
1631709054.970444,190477.000,31865,2,PI,1,100,157985
1631709055.019540,190526.000,31865,2,PI,1,100,157907
1631709055.060119,190566.500,31883,2,PI,1,100,157850
1631709055.100698,190607.000,31883,2,PI,1,100,157853
1631709055.139107,190645.333,31903,3,PI,1,100,157856
1631709055.177515,190683.667,31903,3,PI,1,100,157870
1631709055.215924,190722.000,31903,3,PI,1,100,157861
1631709055.256503,190762.500,31921,2,PI,1,100,157883
1631709055.297082,190803.000,31921,2,PI,1,100,157877
1631709055.341168,190847.000,31938,3,PI,1,100,157804
1631709055.385254,190891.000,31938,3,PI,1,100,157788
1631709055.429341,190935.000,31938,3,PI,1,100,157818
1631709055.470421,190976.000,31956,2,PI,1,100,157830
1631709055.511501,191017.000,31956,2,PI,1,100,157839
1631709055.551579,191057.000,31975,2,PI,1,100,157916
1631709055.591658,191097.000,31975,2,PI,1,100,158000
1631709055.635410,191140.667,31993,3,PI,1,100,157966
1631709055.679162,191184.333,31993,3,PI,1,100,157883
1631709055.722914,191228.000,31993,3,PI,1,100,157817
1631709055.761323,191266.333,32010,3,PI,1,100,157762
1631709055.799731,191304.667,32010,3,PI,1,100,157724
1631709055.838140,191343.000,32010,3,PI,1,100,157718
1631709055.887736,191392.500,32028,2,PI,1,100,157659
1631709055.937333,191442.000,32028,2,PI,1,100,157644
1631709055.977412,191482.000,32047,2,PI,1,100,157576
1631709056.017490,191522.000,32047,2,PI,1,100,157528
1631709056.055898,191560.333,32065,3,PI,1,100,157450
1631709056.094307,191598.667,32065,3,PI,1,100,157492
1631709056.132715,191637.000,32065,3,PI,1,100,157670
1631709056.173795,191678.000,32085,2,PI,1,100,157632
1631709056.214876,191719.000,32085,2,PI,1,100,157580
1631709056.257960,191762.000,32101,3,PI,1,100,157608
1631709056.301044,191805.000,32101,3,PI,1,100,157589
1631709056.344128,191848.000,32101,3,PI,1,100,157541
1631709056.384708,191888.500,32120,2,PI,1,100,157538
1631709056.425287,191929.000,32120,2,PI,1,100,157601
1631709056.463695,191967.333,32138,3,PI,1,100,157577
1631709056.502104,192005.667,32138,3,PI,1,100,157504
1631709056.540512,192044.000,32138,3,PI,1,100,157574
1631709056.581592,192085.000,32157,2,PI,1,100,157617
1631709056.622673,192126.000,32157,2,PI,1,100,157572
1631709056.663753,192167.000,32173,2,PI,1,100,157584
1631709056.704833,192208.000,32173,2,PI,1,100,157699
1631709056.748251,192251.333,32192,3,PI,1,100,157590
1631709056.791670,192294.667,32192,3,PI,1,100,157464
1631709056.835088,192338.000,32192,3,PI,1,100,157331
1631709056.873162,192376.000,32210,3,PI,1,100,157079
1631709056.911237,192414.000,32210,3,PI,1,100,157017
1631709056.949311,192452.000,32210,3,PI,1,100,156891
1631709056.987385,192490.000,32229,3,PI,1,100,156769
1631709057.025460,192528.000,32229,3,PI,1,100,156749
1631709057.063534,192566.000,32229,3,PI,1,100,156655
1631709057.104614,192607.000,32247,2,PI,1,100,156518
1631709057.145695,192648.000,32247,2,PI,1,100,156328
1631709057.186775,192689.000,32265,2,PI,1,100,156251
1631709057.227855,192730.000,32265,2,PI,1,100,156191
1631709057.270940,192773.000,32283,3,PI,1,100,155862
1631709057.314024,192816.000,32283,3,PI,1,100,155750
1631709057.357108,192859.000,32283,3,PI,1,100,155701
1631709057.398188,192900.000,32302,2,PI,1,100,155697
1631709057.439268,192941.000,32302,2,PI,1,100,155896
1631709057.477677,192979.333,32320,3,PI,1,100,156443
1631709057.516085,193017.667,32320,3,PI,1,100,156777
1631709057.554494,193056.000,32320,3,PI,1,100,156709
1631709057.598246,193099.667,32339,3,PI,1,100,157087
1631709057.641998,193143.333,32339,3,PI,1,100,157370
1631709057.685750,193187.000,32339,3,PI,1,100,157463
1631709057.726329,193227.500,32355,2,PI,1,100,157576
1631709057.766909,193268.000,32355,2,PI,1,100,157711
1631709057.805317,193306.333,32374,3,PI,1,100,157889
1631709057.843725,193344.667,32374,3,PI,1,100,157851
1631709057.882134,193383.000,32374,3,PI,1,100,157672
1631709057.923214,193424.000,32392,2,PI,1,100,157606
1631709057.964294,193465.000,32392,2,PI,1,100,157372
1631709058.007713,193508.333,32411,3,PI,1,100,156874
1631709058.051131,193551.667,32411,3,PI,1,100,156411
1631709058.094549,193595.000,32411,3,PI,1,100,156713
1631709058.135128,193635.500,32430,2,PI,1,100,157101
1631709058.175708,193676.000,32430,2,PI,1,100,157015
1631709058.214450,193714.667,32447,3,PI,1,100,156769
1631709058.253192,193753.333,32447,3,PI,1,100,156770
1631709058.291935,193792.000,32447,3,PI,1,100,157042
1631709058.332013,193832.000,32465,2,PI,1,100,157265
1631709058.372091,193872.000,32465,2,PI,1,100,157284
1631709058.415176,193915.000,32484,3,PI,1,100,157451
1631709058.458260,193958.000,32484,3,PI,1,100,157646
1631709058.501344,194001.000,32484,3,PI,1,100,157689
1631709058.540086,194039.667,32508,3,PI,1,100,157231
1631709058.578829,194078.333,32508,3,PI,1,100,156719
1631709058.617571,194117.000,32508,3,PI,1,100,156225
1631709058.661657,194161.000,32526,3,PI,1,100,155757
1631709058.705743,194205.000,32526,3,PI,1,100,155439
1631709058.749830,194249.000,32526,3,PI,1,100,155275
1631709058.789908,194289.000,32545,2,PI,1,100,155148
1631709058.829986,194329.000,32545,2,PI,1,100,154974
1631709058.868395,194367.333,32561,3,PI,1,100,154923
1631709058.906803,194405.667,32561,3,PI,1,100,154969
1631709058.945211,194444.000,32561,3,PI,1,100,155124
1631709058.985791,194484.500,32580,2,PI,1,100,155426
1631709059.026370,194525.000,32580,2,PI,1,100,155771
1631709059.070122,194568.667,32599,3,PI,1,100,155948
1631709059.113874,194612.333,32599,3,PI,1,100,156148
1631709059.157627,194656.000,32599,3,PI,1,100,156268
1631709059.198206,194696.500,32618,2,PI,1,100,156342
1631709059.238785,194737.000,32618,2,PI,1,100,156456
1631709059.277194,194775.333,32634,3,PI,1,100,156512
1631709059.315602,194813.667,32634,3,PI,1,100,156535
1631709059.354010,194852.000,32634,3,PI,1,100,156482
1631709059.394590,194892.500,32653,2,PI,1,100,156491
1631709059.435169,194933.000,32653,2,PI,1,100,156444
1631709059.478587,194976.333,32671,3,PI,1,100,156305
1631709059.522005,195019.667,32671,3,PI,1,100,156186
1631709059.565423,195063.000,32671,3,PI,1,100,156133
1631709059.606003,195103.500,32690,2,PI,1,100,156153
1631709059.646582,195144.000,32690,2,PI,1,100,156226
1631709059.687662,195185.000,32706,2,PI,1,100,156267
1631709059.728743,195226.000,32706,2,PI,1,100,156363
1631709059.772829,195270.000,32725,3,PI,1,100,156421
1631709059.816915,195314.000,32725,3,PI,1,100,156454
1631709059.861001,195358.000,32725,3,PI,1,100,156466
1631709059.901580,195398.500,32743,2,PI,1,100,156495
1631709059.942160,195439.000,32743,2,PI,1,100,156412
1631709059.980234,195477.000,32762,3,PI,1,100,156396
1631709060.018308,195515.000,32762,3,PI,1,100,156355
1631709060.056383,195553.000,32762,3,PI,1,100,156405
1631709060.096962,195593.500,32781,2,PI,1,100,156415
1631709060.137542,195634.000,32781,2,PI,1,100,156490
1631709060.181294,195677.667,32798,3,PI,1,100,156478
1631709060.225046,195721.333,32798,3,PI,1,100,156471
1631709060.268798,195765.000,32798,3,PI,1,100,156502
1631709060.310379,195806.500,32816,2,PI,1,100,156496
1631709060.351960,195848.000,32816,2,PI,1,100,156496
1631709060.392540,195888.500,32835,2,PI,1,100,156511
1631709060.433119,195929.000,32835,2,PI,1,100,156518
1631709060.476871,195972.667,32853,3,PI,1,100,156504
1631709060.520623,196016.333,32853,3,PI,1,100,156475
1631709060.564376,196060.000,32853,3,PI,1,100,156484
1631709060.602450,196098.000,32870,3,PI,1,100,156486
1631709060.640524,196136.000,32870,3,PI,1,100,156498
1631709060.678599,196174.000,32870,3,PI,1,100,156519
1631709060.719679,196215.000,32888,2,PI,1,100,156535
1631709060.760759,196256.000,32888,2,PI,1,100,156561
1631709060.801840,196297.000,32907,2,PI,1,100,156542
1631709060.842920,196338.000,32907,2,PI,1,100,156553
1631709060.886672,196381.667,32925,3,PI,1,100,156548
1631709060.930424,196425.333,32925,3,PI,1,100,156555
1631709060.974176,196469.000,32925,3,PI,1,100,156548
1631709061.014255,196509.000,32944,2,PI,1,100,156540
1631709061.054333,196549.000,32944,2,PI,1,100,156556
1631709061.092741,196587.333,32961,3,PI,1,100,156536
1631709061.131150,196625.667,32961,3,PI,1,100,156507
1631709061.169558,196664.000,32961,3,PI,1,100,156477
1631709061.217652,196712.000,32980,2,PI,1,100,156427
1631709061.265746,196760.000,32980,2,PI,1,100,156400
1631709061.304489,196798.667,32998,3,PI,1,100,156399
1631709061.343231,196837.333,32998,3,PI,1,100,156416
1631709061.381974,196876.000,32998,3,PI,1,100,156444
1631709061.423054,196917.000,33017,2,PI,1,100,156472
1631709061.464134,196958.000,33017,2,PI,1,100,156527
1631709061.504713,196998.500,33033,2,PI,1,100,156569
1631709061.545293,197039.000,33033,2,PI,1,100,156558
1631709061.588711,197082.333,33052,3,PI,1,100,156547
1631709061.632129,197125.667,33052,3,PI,1,100,156592
1631709061.675547,197169.000,33052,3,PI,1,100,156597
1631709061.713955,197207.333,33070,3,PI,1,100,156602
1631709061.752364,197245.667,33070,3,PI,1,100,156574
1631709061.790772,197284.000,33070,3,PI,1,100,156545
1631709061.831853,197325.000,33089,2,PI,1,100,156514
1631709061.872933,197366.000,33089,2,PI,1,100,156482
1631709061.914013,197407.000,33105,2,PI,1,100,156507
1631709061.955093,197448.000,33105,2,PI,1,100,156519
1631709061.998846,197491.667,33125,3,PI,1,100,156533
1631709062.042598,197535.333,33125,3,PI,1,100,156543
1631709062.086350,197579.000,33125,3,PI,1,100,156538
1631709062.127430,197620.000,33143,2,PI,1,100,156572
1631709062.168510,197661.000,33143,2,PI,1,100,156600
1631709062.212263,197704.667,33162,3,PI,1,100,156619
1631709062.256015,197748.333,33162,3,PI,1,100,156650
1631709062.299767,197792.000,33162,3,PI,1,100,156677
1631709062.340346,197832.500,33180,2,PI,1,100,156678
1631709062.380926,197873.000,33180,2,PI,1,100,156692
1631709062.419000,197911.000,33197,3,PI,1,100,156671
1631709062.457074,197949.000,33197,3,PI,1,100,156650
1631709062.495149,197987.000,33197,3,PI,1,100,156647
1631709062.536730,198028.500,33215,2,PI,1,100,156623
1631709062.578311,198070.000,33215,2,PI,1,100,156591
1631709062.621730,198113.333,33234,3,PI,1,100,156619
1631709062.665148,198156.667,33234,3,PI,1,100,156624
1631709062.708566,198200.000,33234,3,PI,1,100,156635
1631709062.749646,198241.000,33252,2,PI,1,100,156637
1631709062.790726,198282.000,33252,2,PI,1,100,156643
1631709062.831306,198322.500,33269,2,PI,1,100,156655
1631709062.871885,198363.000,33269,2,PI,1,100,156633
1631709062.915303,198406.333,33287,3,PI,1,100,156673
1631709062.958721,198449.667,33287,3,PI,1,100,156686
1631709063.002140,198493.000,33287,3,PI,1,100,156694
1631709063.043220,198534.000,33307,2,PI,1,100,156713
1631709063.084300,198575.000,33307,2,PI,1,100,156714
1631709063.122709,198613.333,33325,3,PI,1,100,156741
1631709063.161117,198651.667,33325,3,PI,1,100,156708
1631709063.199525,198690.000,33325,3,PI,1,100,156685
1631709063.240105,198730.500,33344,2,PI,1,100,156677
1631709063.280684,198771.000,33344,2,PI,1,100,156676
1631709063.324436,198814.667,33360,3,PI,1,100,156686
1631709063.368188,198858.333,33360,3,PI,1,100,156692
1631709063.411940,198902.000,33360,3,PI,1,100,156703
1631709063.453021,198943.000,33379,2,PI,1,100,156710
1631709063.494101,198984.000,33379,2,PI,1,100,156722
1631709063.535181,199025.000,33397,2,PI,1,100,156736
1631709063.576262,199066.000,33397,2,PI,1,100,156755
1631709063.617091,199106.750,33417,4,PI,1,100,156773
1631709063.657921,199147.500,33417,4,PI,1,100,156771
1631709063.698751,199188.250,33417,4,PI,1,100,156825
1631709063.739581,199229.000,33417,4,PI,1,100,156822
1631709063.782999,199272.333,33435,3,PI,1,100,156860
1631709063.826417,199315.667,33435,3,PI,1,100,156875
1631709063.869835,199359.000,33435,3,PI,1,100,156898
1631709063.910414,199399.500,33454,2,PI,1,100,156854
1631709063.950994,199440.000,33454,2,PI,1,100,156845
1631709063.989402,199478.333,33471,3,PI,1,100,156877
1631709064.027811,199516.667,33471,3,PI,1,100,156880
1631709064.066219,199555.000,33471,3,PI,1,100,156909
1631709064.107299,199596.000,33490,2,PI,1,100,156940
1631709064.148380,199637.000,33490,2,PI,1,100,156954
1631709064.192132,199680.667,33508,3,PI,1,100,156980
1631709064.235884,199724.333,33508,3,PI,1,100,157052
1631709064.279636,199768.000,33508,3,PI,1,100,157101
1631709064.319714,199808.000,33527,2,PI,1,100,157163
1631709064.359793,199848.000,33527,2,PI,1,100,157244
1631709064.403545,199891.667,33545,3,PI,1,100,157351
1631709064.447297,199935.333,33545,3,PI,1,100,157464
1631709064.491049,199979.000,33545,3,PI,1,100,157598
1631709064.532630,200020.500,33562,2,PI,1,100,157667
1631709064.574212,200062.000,33562,2,PI,1,100,157738
1631709064.612620,200100.333,33580,3,PI,1,100,157793
1631709064.651029,200138.667,33580,3,PI,1,100,157847
1631709064.689437,200177.000,33580,3,PI,1,100,157903
1631709064.729515,200217.000,33599,2,PI,1,100,157884
1631709064.769593,200257.000,33599,2,PI,1,100,157910
1631709064.808002,200295.333,33617,3,PI,1,100,157908
1631709064.846410,200333.667,33617,3,PI,1,100,157930
1631709064.884819,200372.000,33617,3,PI,1,100,157974
1631709064.922225,200409.333,33634,3,PI,1,100,157993
1631709064.959632,200446.667,33634,3,PI,1,100,158039
1631709064.997038,200484.000,33634,3,PI,1,100,158066
1631709065.038619,200525.500,33653,2,PI,1,100,158092
1631709065.080201,200567.000,33653,2,PI,1,100,158129
1631709065.118275,200605.000,33672,3,PI,1,100,158146
1631709065.156349,200643.000,33672,3,PI,1,100,158179
1631709065.194424,200681.000,33672,3,PI,1,100,158193
1631709065.236005,200722.500,33690,2,PI,1,100,158228
1631709065.277586,200764.000,33690,2,PI,1,100,158257
1631709065.315995,200802.333,33707,3,PI,1,100,158277
1631709065.354403,200840.667,33707,3,PI,1,100,158302
1631709065.392812,200879.000,33707,3,PI,1,100,158316
1631709065.433892,200920.000,33725,2,PI,1,100,158334
1631709065.474972,200961.000,33725,2,PI,1,100,158337
1631709065.512044,200998.000,33744,3,PI,1,100,158294
1631709065.549117,201035.000,33744,3,PI,1,100,158280
1631709065.586190,201072.000,33744,3,PI,1,100,158297
1631709065.624932,201110.667,33762,3,PI,1,100,158307
1631709065.663674,201149.333,33762,3,PI,1,100,158336
1631709065.702416,201188.000,33762,3,PI,1,100,158339
1631709065.742996,201228.500,33781,2,PI,1,100,158378
1631709065.783575,201269.000,33781,2,PI,1,100,158402
1631709065.821650,201307.000,33797,3,PI,1,100,158420
1631709065.859724,201345.000,33797,3,PI,1,100,158435
1631709065.897798,201383.000,33797,3,PI,1,100,158436
1631709065.938378,201423.500,33816,2,PI,1,100,158455
1631709065.978957,201464.000,33816,2,PI,1,100,158508
1631709066.017031,201502.000,33835,3,PI,1,100,158533
1631709066.055106,201540.000,33835,3,PI,1,100,158560
1631709066.093180,201578.000,33835,3,PI,1,100,158549
1631709066.131922,201616.667,33854,3,PI,1,100,158600
1631709066.170665,201655.333,33854,3,PI,1,100,158618
1631709066.209407,201694.000,33854,3,PI,1,100,158607
1631709066.250488,201735.000,33870,2,PI,1,100,158586
1631709066.291568,201776.000,33870,2,PI,1,100,158575
1631709066.329642,201814.000,33889,3,PI,1,100,158584
1631709066.367717,201852.000,33889,3,PI,1,100,158599
1631709066.405791,201890.000,33889,3,PI,1,100,158612
1631709066.446871,201931.000,33907,2,PI,1,100,158666
1631709066.487952,201972.000,33907,2,PI,1,100,158689
1631709066.525692,202009.667,33926,3,PI,1,100,158754
1631709066.563432,202047.333,33926,3,PI,1,100,158741
1631709066.601173,202085.000,33926,3,PI,1,100,158753
1631709066.641251,202125.000,33944,2,PI,1,100,158769
1631709066.681329,202165.000,33944,2,PI,1,100,158833
1631709066.724748,202208.333,33961,3,PI,1,100,159036
1631709066.768166,202251.667,33961,3,PI,1,100,159020
1631709066.811584,202295.000,33961,3,PI,1,100,159047
1631709066.844649,202328.000,33979,2,PI,1,100,159109
1631709066.877713,202361.000,33979,2,PI,1,100,159025
1631709066.921465,202404.667,33999,3,PI,1,100,159027
1631709066.965218,202448.333,33999,3,PI,1,100,159004
1631709067.008970,202492.000,33999,3,PI,1,100,158980
1631709067.042034,202525.000,34017,2,PI,1,100,158946
1631709067.075099,202558.000,34017,2,PI,1,100,158929
1631709067.118517,202601.333,34033,3,PI,1,100,158953
