EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1631709046.876627,182399.000,30423,3,PG,1,100,9106
1631709046.914367,182436.667,30441,3,PG,1,100,9101
1631709046.952107,182474.333,30441,3,PG,1,100,9106
1631709046.989848,182512.000,30441,3,PG,1,100,9112
1631709047.030928,182553.000,30460,2,PG,1,100,9118
1631709047.072008,182594.000,30460,2,PG,1,100,9133
1631709047.110083,182632.000,30476,3,PG,1,100,9134
1631709047.148157,182670.000,30476,3,PG,1,100,9144
1631709047.186232,182708.000,30476,3,PG,1,100,9141
1631709047.227813,182749.500,30495,2,PG,1,100,9122
1631709047.269394,182791.000,30495,2,PG,1,100,9083
1631709047.307469,182829.000,30514,3,PG,1,100,9045
1631709047.345543,182867.000,30514,3,PG,1,100,9023
1631709047.383617,182905.000,30514,3,PG,1,100,9008
1631709047.422026,182943.333,30533,3,PG,1,100,9001
1631709047.460434,182981.667,30533,3,PG,1,100,8988
1631709047.498842,183020.000,30533,3,PG,1,100,8979
1631709047.538921,183060.000,30549,2,PG,1,100,8960
1631709047.578999,183100.000,30549,2,PG,1,100,8955
1631709047.617408,183138.333,30568,3,PG,1,100,8944
1631709047.655816,183176.667,30568,3,PG,1,100,8948
1631709047.694224,183215.000,30568,3,PG,1,100,8952
1631709047.734804,183255.500,30586,2,PG,1,100,8954
1631709047.775383,183296.000,30586,2,PG,1,100,8957
1631709047.813791,183334.333,30605,3,PG,1,100,8932
1631709047.852200,183372.667,30605,3,PG,1,100,8901
1631709047.890608,183411.000,30605,3,PG,1,100,8870
1631709047.934026,183454.333,30623,3,PG,1,100,8848
1631709047.977445,183497.667,30623,3,PG,1,100,8847
1631709048.020863,183541.000,30623,3,PG,1,100,8836
1631709048.053927,183574.000,30640,2,PG,1,100,8824
1631709048.086992,183607.000,30640,2,PG,1,100,8813
1631709048.130744,183650.667,30658,3,PG,1,100,8806
1631709048.174496,183694.333,30658,3,PG,1,100,8800
1631709048.218248,183738.000,30658,3,PG,1,100,8792
1631709048.256657,183776.333,30682,3,PG,1,100,8797
1631709048.295065,183814.667,30682,3,PG,1,100,8795
1631709048.333474,183853.000,30682,3,PG,1,100,8796
1631709048.371548,183891.000,30701,3,PG,1,100,8799
1631709048.409622,183929.000,30701,3,PG,1,100,8777
1631709048.447697,183967.000,30701,3,PG,1,100,8752
1631709048.488777,184008.000,30720,2,PG,1,100,8736
1631709048.529857,184049.000,30720,2,PG,1,100,8735
1631709048.569936,184089.000,30736,2,PG,1,100,8749
1631709048.610014,184129.000,30736,2,PG,1,100,8755
1631709048.653098,184172.000,30755,3,PG,1,100,8781
1631709048.696182,184215.000,30755,3,PG,1,100,8792
1631709048.739267,184258.000,30755,3,PG,1,100,8805
1631709048.779345,184298.000,30773,2,PG,1,100,8810
1631709048.819423,184338.000,30773,2,PG,1,100,8834
1631709048.858500,184377.000,30792,3,PG,1,100,8839
1631709048.897576,184416.000,30792,3,PG,1,100,8853
1631709048.936652,184455.000,30792,3,PG,1,100,8851
1631709048.985247,184503.500,30810,2,PG,1,100,8835
1631709049.033842,184552.000,30810,2,PG,1,100,8846
1631709049.071917,184590.000,30827,3,PG,1,100,8849
1631709049.109991,184628.000,30827,3,PG,1,100,8857
1631709049.148066,184666.000,30827,3,PG,1,100,8870
1631709049.188645,184706.500,30845,2,PG,1,100,8889
1631709049.229224,184747.000,30845,2,PG,1,100,8913
1631709049.270805,184788.500,30865,2,PG,1,100,8918
1631709049.312387,184830.000,30865,2,PG,1,100,8926
1631709049.356473,184874.000,30883,3,PG,1,100,8934
1631709049.400559,184918.000,30883,3,PG,1,100,8951
1631709049.444645,184962.000,30883,3,PG,1,100,8961
1631709049.485725,185003.000,30900,2,PG,1,100,8970
1631709049.526806,185044.000,30900,2,PG,1,100,8958
1631709049.569890,185087.000,30918,3,PG,1,100,8957
1631709049.612974,185130.000,30918,3,PG,1,100,8949
1631709049.656058,185173.000,30918,3,PG,1,100,8954
1631709049.696638,185213.500,30937,2,PG,1,100,8970
1631709049.737217,185254.000,30937,2,PG,1,100,8985
1631709049.778297,185295.000,30955,2,PG,1,100,8987
1631709049.819377,185336.000,30955,2,PG,1,100,8990
1631709049.863798,185380.333,30974,3,PG,1,100,9000
1631709049.908218,185424.667,30974,3,PG,1,100,9008
1631709049.952638,185469.000,30974,3,PG,1,100,9011
1631709049.992716,185509.000,30990,2,PG,1,100,9024
1631709050.032794,185549.000,30990,2,PG,1,100,9026
1631709050.076213,185592.333,31009,3,PG,1,100,9033
1631709050.119631,185635.667,31009,3,PG,1,100,9028
1631709050.163049,185679.000,31009,3,PG,1,100,9028
1631709050.204129,185720.000,31027,2,PG,1,100,9029
1631709050.245210,185761.000,31027,2,PG,1,100,9038
1631709050.285789,185801.500,31047,2,PG,1,100,9044
1631709050.326368,185842.000,31047,2,PG,1,100,9045
1631709050.369787,185885.333,31063,3,PG,1,100,9050
1631709050.413205,185928.667,31063,3,PG,1,100,9045
1631709050.456623,185972.000,31063,3,PG,1,100,9041
1631709050.498204,186013.500,31082,2,PG,1,100,9033
1631709050.539785,186055.000,31082,2,PG,1,100,9035
1631709050.583204,186098.333,31100,3,PG,1,100,9034
1631709050.626622,186141.667,31100,3,PG,1,100,9029
1631709050.670040,186185.000,31100,3,PG,1,100,9024
1631709050.711120,186226.000,31119,2,PG,1,100,9010
1631709050.752200,186267.000,31119,2,PG,1,100,8981
1631709050.790275,186305.000,31135,3,PG,1,100,8970
1631709050.828349,186343.000,31135,3,PG,1,100,8970
1631709050.866424,186381.000,31135,3,PG,1,100,8958
1631709050.915519,186430.000,31154,2,PG,1,100,8960
1631709050.964616,186479.000,31154,2,PG,1,100,8960
1631709051.003024,186517.333,31172,3,PG,1,100,8958
1631709051.041432,186555.667,31172,3,PG,1,100,8953
1631709051.079841,186594.000,31172,3,PG,1,100,8957
1631709051.120921,186635.000,31191,2,PG,1,100,8958
1631709051.162001,186676.000,31191,2,PG,1,100,8964
1631709051.211097,186725.000,31209,2,PG,1,100,8957
1631709051.260193,186774.000,31209,2,PG,1,100,8950
1631709051.297934,186811.667,31227,3,PG,1,100,8926
1631709051.335674,186849.333,31227,3,PG,1,100,8898
1631709051.373414,186887.000,31227,3,PG,1,100,8874
1631709051.416499,186930.000,31245,3,PG,1,100,8860
1631709051.459583,186973.000,31245,3,PG,1,100,8859
1631709051.502667,187016.000,31245,3,PG,1,100,8847
1631709051.544749,187058.000,31264,2,PG,1,100,8841
1631709051.586831,187100.000,31264,2,PG,1,100,8829
1631709051.627912,187141.000,31282,2,PG,1,100,8826
1631709051.668992,187182.000,31282,2,PG,1,100,8827
1631709051.712744,187225.667,31301,3,PG,1,100,8822
1631709051.756496,187269.333,31301,3,PG,1,100,8832
1631709051.800248,187313.000,31301,3,PG,1,100,8832
1631709051.840828,187353.500,31317,2,PG,1,100,8835
1631709051.881407,187394.000,31317,2,PG,1,100,8818
1631709051.924491,187437.000,31336,3,PG,1,100,8787
1631709051.967576,187480.000,31336,3,PG,1,100,8759
1631709052.010660,187523.000,31336,3,PG,1,100,8746
1631709052.050237,187562.500,31354,2,PG,1,100,8735
1631709052.089814,187602.000,31354,2,PG,1,100,8723
1631709052.131897,187644.000,31373,2,PG,1,100,8715
1631709052.173979,187686.000,31373,2,PG,1,100,8717
1631709052.217731,187729.667,31390,3,PG,1,100,8718
1631709052.261483,187773.333,31390,3,PG,1,100,8721
1631709052.305235,187817.000,31390,3,PG,1,100,8723
1631709052.346316,187858.000,31409,2,PG,1,100,8728
1631709052.387396,187899.000,31409,2,PG,1,100,8733
1631709052.430146,187941.667,31427,3,PG,1,100,8748
1631709052.472896,187984.333,31427,3,PG,1,100,8754
1631709052.515646,188027.000,31427,3,PG,1,100,8754
1631709052.556226,188067.500,31446,2,PG,1,100,8743
1631709052.596805,188108.000,31446,2,PG,1,100,8739
1631709052.637885,188149.000,31464,2,PG,1,100,8728
1631709052.678966,188190.000,31464,2,PG,1,100,8722
1631709052.723052,188234.000,31481,3,PG,1,100,8728
1631709052.767138,188278.000,31481,3,PG,1,100,8725
1631709052.811224,188322.000,31481,3,PG,1,100,8727
1631709052.851302,188362.000,31499,2,PG,1,100,8729
1631709052.891381,188402.000,31499,2,PG,1,100,8742
1631709052.935133,188445.667,31518,3,PG,1,100,8754
1631709052.978885,188489.333,31518,3,PG,1,100,8781
1631709053.022637,188533.000,31518,3,PG,1,100,8800
1631709053.063718,188574.000,31536,2,PG,1,100,8809
1631709053.104798,188615.000,31536,2,PG,1,100,8821
1631709053.143540,188653.667,31553,3,PG,1,100,8816
1631709053.182283,188692.333,31553,3,PG,1,100,8813
1631709053.221025,188731.000,31553,3,PG,1,100,8807
1631709053.261604,188771.500,31572,2,PG,1,100,8795
1631709053.302184,188812.000,31572,2,PG,1,100,8790
1631709053.342763,188852.500,31594,4,PG,1,100,8787
1631709053.383342,188893.000,31594,4,PG,1,100,8782
1631709053.423922,188933.500,31594,4,PG,1,100,8780
1631709053.464501,188974.000,31594,4,PG,1,100,8785
1631709053.508253,189017.667,31613,3,PG,1,100,8799
1631709053.552005,189061.333,31613,3,PG,1,100,8801
1631709053.595757,189105.000,31613,3,PG,1,100,8810
1631709053.636838,189146.000,31631,2,PG,1,100,8821
1631709053.677918,189187.000,31631,2,PG,1,100,8833
1631709053.718998,189228.000,31650,2,PG,1,100,8828
1631709053.760078,189269.000,31650,2,PG,1,100,8812
1631709053.803497,189312.333,31668,3,PG,1,100,8804
1631709053.846915,189355.667,31668,3,PG,1,100,8790
1631709053.890333,189399.000,31668,3,PG,1,100,8800
1631709053.928407,189437.000,31685,3,PG,1,100,8791
1631709053.966482,189475.000,31685,3,PG,1,100,8795
1631709054.004556,189513.000,31685,3,PG,1,100,8796
1631709054.054153,189562.500,31703,2,PG,1,100,8806
1631709054.103750,189612.000,31703,2,PG,1,100,8811
1631709054.143828,189652.000,31722,2,PG,1,100,8816
1631709054.183907,189692.000,31722,2,PG,1,100,8813
1631709054.222649,189730.667,31741,3,PG,1,100,8835
1631709054.261391,189769.333,31741,3,PG,1,100,8840
1631709054.300134,189808.000,31741,3,PG,1,100,8854
1631709054.340713,189848.500,31760,2,PG,1,100,8849
1631709054.381292,189889.000,31760,2,PG,1,100,8839
1631709054.424711,189932.333,31776,3,PG,1,100,8828
1631709054.468129,189975.667,31776,3,PG,1,100,8818
1631709054.511547,190019.000,31776,3,PG,1,100,8803
1631709054.552627,190060.000,31795,2,PG,1,100,8794
1631709054.593708,190101.000,31795,2,PG,1,100,8788
1631709054.636792,190144.000,31813,3,PG,1,100,8792
1631709054.679876,190187.000,31813,3,PG,1,100,8800
1631709054.722960,190230.000,31813,3,PG,1,100,8791
1631709054.764541,190271.500,31832,2,PG,1,100,8796
1631709054.806123,190313.000,31832,2,PG,1,100,8813
1631709054.844531,190351.333,31848,3,PG,1,100,8834
1631709054.882939,190389.667,31848,3,PG,1,100,8847
1631709054.921348,190428.000,31848,3,PG,1,100,8857
1631709054.970444,190477.000,31867,2,PG,1,100,8858
1631709055.019540,190526.000,31867,2,PG,1,100,8855
1631709055.057280,190563.667,31885,3,PG,1,100,8852
1631709055.095021,190601.333,31885,3,PG,1,100,8845
1631709055.132761,190639.000,31885,3,PG,1,100,8842
1631709055.174342,190680.500,31905,2,PG,1,100,8838
1631709055.215924,190722.000,31905,2,PG,1,100,8835
1631709055.256503,190762.500,31923,2,PG,1,100,8835
1631709055.297082,190803.000,31923,2,PG,1,100,8839
1631709055.341168,190847.000,31940,3,PG,1,100,8833
1631709055.385254,190891.000,31940,3,PG,1,100,8836
1631709055.429341,190935.000,31940,3,PG,1,100,8842
1631709055.470421,190976.000,31958,2,PG,1,100,8843
1631709055.511501,191017.000,31958,2,PG,1,100,8843
1631709055.551579,191057.000,31977,2,PG,1,100,8854
1631709055.591658,191097.000,31977,2,PG,1,100,8853
1631709055.635410,191140.667,31995,3,PG,1,100,8835
1631709055.679162,191184.333,31995,3,PG,1,100,8812
1631709055.722914,191228.000,31995,3,PG,1,100,8778
1631709055.761323,191266.333,32012,3,PG,1,100,8756
1631709055.799731,191304.667,32012,3,PG,1,100,8744
1631709055.838140,191343.000,32012,3,PG,1,100,8724
1631709055.887736,191392.500,32030,2,PG,1,100,8721
1631709055.937333,191442.000,32030,2,PG,1,100,8723
1631709055.977412,191482.000,32049,2,PG,1,100,8714
1631709056.017490,191522.000,32049,2,PG,1,100,8704
1631709056.055898,191560.333,32067,3,PG,1,100,8692
1631709056.094307,191598.667,32067,3,PG,1,100,8699
1631709056.132715,191637.000,32067,3,PG,1,100,8719
1631709056.173795,191678.000,32087,2,PG,1,100,8722
1631709056.214876,191719.000,32087,2,PG,1,100,8701
1631709056.257960,191762.000,32103,3,PG,1,100,8672
1631709056.301044,191805.000,32103,3,PG,1,100,8640
1631709056.344128,191848.000,32103,3,PG,1,100,8621
1631709056.384708,191888.500,32122,2,PG,1,100,8594
1631709056.425287,191929.000,32122,2,PG,1,100,8587
1631709056.463695,191967.333,32140,3,PG,1,100,8565
1631709056.502104,192005.667,32140,3,PG,1,100,8542
1631709056.540512,192044.000,32140,3,PG,1,100,8531
1631709056.581592,192085.000,32159,2,PG,1,100,8518
1631709056.622673,192126.000,32159,2,PG,1,100,8505
1631709056.666091,192169.333,32175,3,PG,1,100,8506
1631709056.709509,192212.667,32175,3,PG,1,100,8504
1631709056.752927,192256.000,32175,3,PG,1,100,8477
1631709056.794008,192297.000,32194,2,PG,1,100,8429
1631709056.835088,192338.000,32194,2,PG,1,100,8388
1631709056.873162,192376.000,32212,3,PG,1,100,8361
1631709056.911237,192414.000,32212,3,PG,1,100,8329
1631709056.949311,192452.000,32212,3,PG,1,100,8311
1631709056.987385,192490.000,32231,3,PG,1,100,8298
1631709057.025460,192528.000,32231,3,PG,1,100,8294
1631709057.063534,192566.000,32231,3,PG,1,100,8287
1631709057.104614,192607.000,32249,2,PG,1,100,8291
1631709057.145695,192648.000,32249,2,PG,1,100,8282
1631709057.186775,192689.000,32267,2,PG,1,100,8284
1631709057.227855,192730.000,32267,2,PG,1,100,8304
1631709057.270940,192773.000,32285,3,PG,1,100,8305
1631709057.314024,192816.000,32285,3,PG,1,100,8326
1631709057.357108,192859.000,32285,3,PG,1,100,8319
1631709057.395182,192897.000,32304,3,PG,1,100,8319
1631709057.433257,192935.000,32304,3,PG,1,100,8344
1631709057.471331,192973.000,32304,3,PG,1,100,8374
1631709057.512912,193014.500,32322,2,PG,1,100,8394
1631709057.554494,193056.000,32322,2,PG,1,100,8398
1631709057.598246,193099.667,32341,3,PG,1,100,8421
1631709057.641998,193143.333,32341,3,PG,1,100,8438
1631709057.685750,193187.000,32341,3,PG,1,100,8439
1631709057.726329,193227.500,32357,2,PG,1,100,8454
1631709057.766909,193268.000,32357,2,PG,1,100,8470
1631709057.805317,193306.333,32376,3,PG,1,100,8476
1631709057.843725,193344.667,32376,3,PG,1,100,8471
1631709057.882134,193383.000,32376,3,PG,1,100,8451
1631709057.923214,193424.000,32394,2,PG,1,100,8440
1631709057.964294,193465.000,32394,2,PG,1,100,8426
1631709058.007713,193508.333,32413,3,PG,1,100,8405
1631709058.051131,193551.667,32413,3,PG,1,100,8402
1631709058.094549,193595.000,32413,3,PG,1,100,8420
1631709058.135128,193635.500,32432,2,PG,1,100,8440
1631709058.175708,193676.000,32432,2,PG,1,100,8439
1631709058.214450,193714.667,32449,3,PG,1,100,8436
1631709058.253192,193753.333,32449,3,PG,1,100,8458
1631709058.291935,193792.000,32449,3,PG,1,100,8472
1631709058.332013,193832.000,32467,2,PG,1,100,8478
1631709058.372091,193872.000,32467,2,PG,1,100,8465
1631709058.415176,193915.000,32486,3,PG,1,100,8455
1631709058.458260,193958.000,32486,3,PG,1,100,8451
1631709058.501344,194001.000,32486,3,PG,1,100,8443
1631709058.540086,194039.667,32510,3,PG,1,100,8425
1631709058.578829,194078.333,32510,3,PG,1,100,8406
1631709058.617571,194117.000,32510,3,PG,1,100,8397
1631709058.661657,194161.000,32528,3,PG,1,100,8390
1631709058.705743,194205.000,32528,3,PG,1,100,8396
1631709058.749830,194249.000,32528,3,PG,1,100,8406
1631709058.789908,194289.000,32547,2,PG,1,100,8410
1631709058.829986,194329.000,32547,2,PG,1,100,8415
1631709058.868395,194367.333,32563,3,PG,1,100,8423
1631709058.906803,194405.667,32563,3,PG,1,100,8422
1631709058.945211,194444.000,32563,3,PG,1,100,8432
1631709058.985791,194484.500,32582,2,PG,1,100,8435
1631709059.026370,194525.000,32582,2,PG,1,100,8435
1631709059.070122,194568.667,32601,3,PG,1,100,8448
1631709059.113874,194612.333,32601,3,PG,1,100,8446
1631709059.157627,194656.000,32601,3,PG,1,100,8452
1631709059.198206,194696.500,32620,2,PG,1,100,8463
1631709059.238785,194737.000,32620,2,PG,1,100,8475
1631709059.277194,194775.333,32636,3,PG,1,100,8487
1631709059.315602,194813.667,32636,3,PG,1,100,8476
1631709059.354010,194852.000,32636,3,PG,1,100,8482
1631709059.394590,194892.500,32655,2,PG,1,100,8476
1631709059.435169,194933.000,32655,2,PG,1,100,8466
1631709059.478587,194976.333,32673,3,PG,1,100,8449
1631709059.522005,195019.667,32673,3,PG,1,100,8451
1631709059.565423,195063.000,32673,3,PG,1,100,8445
1631709059.606003,195103.500,32692,2,PG,1,100,8441
1631709059.646582,195144.000,32692,2,PG,1,100,8441
1631709059.687662,195185.000,32708,2,PG,1,100,8445
1631709059.728743,195226.000,32708,2,PG,1,100,8454
1631709059.772829,195270.000,32727,3,PG,1,100,8458
1631709059.816915,195314.000,32727,3,PG,1,100,8476
1631709059.861001,195358.000,32727,3,PG,1,100,8485
1631709059.901580,195398.500,32745,2,PG,1,100,8476
1631709059.942160,195439.000,32745,2,PG,1,100,8459
1631709059.980234,195477.000,32764,3,PG,1,100,8446
1631709060.018308,195515.000,32764,3,PG,1,100,8435
1631709060.056383,195553.000,32764,3,PG,1,100,8435
1631709060.096962,195593.500,32783,2,PG,1,100,8428
1631709060.137542,195634.000,32783,2,PG,1,100,8418
1631709060.181294,195677.667,32800,3,PG,1,100,8422
1631709060.225046,195721.333,32800,3,PG,1,100,8420
1631709060.268798,195765.000,32800,3,PG,1,100,8416
1631709060.310379,195806.500,32818,2,PG,1,100,8424
1631709060.351960,195848.000,32818,2,PG,1,100,8426
1631709060.392540,195888.500,32837,2,PG,1,100,8420
1631709060.433119,195929.000,32837,2,PG,1,100,8429
1631709060.476871,195972.667,32855,3,PG,1,100,8424
1631709060.520623,196016.333,32855,3,PG,1,100,8425
1631709060.564376,196060.000,32855,3,PG,1,100,8407
1631709060.602450,196098.000,32872,3,PG,1,100,8409
1631709060.640524,196136.000,32872,3,PG,1,100,8400
1631709060.678599,196174.000,32872,3,PG,1,100,8384
1631709060.719679,196215.000,32890,2,PG,1,100,8376
1631709060.760759,196256.000,32890,2,PG,1,100,8375
1631709060.801840,196297.000,32909,2,PG,1,100,8372
1631709060.842920,196338.000,32909,2,PG,1,100,8376
1631709060.886672,196381.667,32927,3,PG,1,100,8379
1631709060.930424,196425.333,32927,3,PG,1,100,8376
1631709060.974176,196469.000,32927,3,PG,1,100,8378
1631709061.014255,196509.000,32946,2,PG,1,100,8386
1631709061.054333,196549.000,32946,2,PG,1,100,8393
1631709061.092741,196587.333,32963,3,PG,1,100,8410
1631709061.131150,196625.667,32963,3,PG,1,100,8411
1631709061.169558,196664.000,32963,3,PG,1,100,8411
1631709061.217652,196712.000,32982,2,PG,1,100,8407
1631709061.265746,196760.000,32982,2,PG,1,100,8404
1631709061.304489,196798.667,33000,3,PG,1,100,8401
1631709061.343231,196837.333,33000,3,PG,1,100,8398
1631709061.381974,196876.000,33000,3,PG,1,100,8404
1631709061.423054,196917.000,33019,2,PG,1,100,8412
1631709061.464134,196958.000,33019,2,PG,1,100,8415
1631709061.504713,196998.500,33035,2,PG,1,100,8412
1631709061.545293,197039.000,33035,2,PG,1,100,8419
1631709061.588711,197082.333,33054,3,PG,1,100,8421
1631709061.632129,197125.667,33054,3,PG,1,100,8426
1631709061.675547,197169.000,33054,3,PG,1,100,8428
1631709061.713955,197207.333,33072,3,PG,1,100,8438
1631709061.752364,197245.667,33072,3,PG,1,100,8441
1631709061.790772,197284.000,33072,3,PG,1,100,8429
1631709061.831853,197325.000,33091,2,PG,1,100,8429
1631709061.872933,197366.000,33091,2,PG,1,100,8414
1631709061.914013,197407.000,33107,2,PG,1,100,8408
1631709061.955093,197448.000,33107,2,PG,1,100,8411
1631709061.998846,197491.667,33127,3,PG,1,100,8411
1631709062.042598,197535.333,33127,3,PG,1,100,8410
1631709062.086350,197579.000,33127,3,PG,1,100,8409
1631709062.127430,197620.000,33145,2,PG,1,100,8409
1631709062.168510,197661.000,33145,2,PG,1,100,8415
1631709062.212263,197704.667,33164,3,PG,1,100,8414
1631709062.256015,197748.333,33164,3,PG,1,100,8425
1631709062.299767,197792.000,33164,3,PG,1,100,8433
1631709062.340346,197832.500,33182,2,PG,1,100,8437
1631709062.380926,197873.000,33182,2,PG,1,100,8439
1631709062.419000,197911.000,33199,3,PG,1,100,8440
1631709062.457074,197949.000,33199,3,PG,1,100,8429
1631709062.495149,197987.000,33199,3,PG,1,100,8419
1631709062.536730,198028.500,33217,2,PG,1,100,8407
1631709062.578311,198070.000,33217,2,PG,1,100,8402
1631709062.621730,198113.333,33236,3,PG,1,100,8392
1631709062.665148,198156.667,33236,3,PG,1,100,8392
1631709062.708566,198200.000,33236,3,PG,1,100,8391
1631709062.749646,198241.000,33254,2,PG,1,100,8389
1631709062.790726,198282.000,33254,2,PG,1,100,8390
1631709062.831306,198322.500,33271,2,PG,1,100,8387
1631709062.871885,198363.000,33271,2,PG,1,100,8395
1631709062.915303,198406.333,33289,3,PG,1,100,8400
1631709062.958721,198449.667,33289,3,PG,1,100,8410
1631709063.002140,198493.000,33289,3,PG,1,100,8417
1631709063.040882,198531.667,33309,3,PG,1,100,8418
1631709063.079624,198570.333,33309,3,PG,1,100,8427
1631709063.118367,198609.000,33309,3,PG,1,100,8430
1631709063.158946,198649.500,33327,2,PG,1,100,8427
1631709063.199525,198690.000,33327,2,PG,1,100,8433
1631709063.240105,198730.500,33346,2,PG,1,100,8427
1631709063.280684,198771.000,33346,2,PG,1,100,8408
1631709063.324436,198814.667,33362,3,PG,1,100,8401
1631709063.368188,198858.333,33362,3,PG,1,100,8395
1631709063.411940,198902.000,33362,3,PG,1,100,8391
1631709063.453021,198943.000,33381,2,PG,1,100,8401
1631709063.494101,198984.000,33381,2,PG,1,100,8395
1631709063.535181,199025.000,33399,2,PG,1,100,8394
1631709063.576262,199066.000,33399,2,PG,1,100,8402
1631709063.617091,199106.750,33419,4,PG,1,100,8402
1631709063.657921,199147.500,33419,4,PG,1,100,8406
1631709063.698751,199188.250,33419,4,PG,1,100,8414
1631709063.739581,199229.000,33419,4,PG,1,100,8421
1631709063.782999,199272.333,33437,3,PG,1,100,8430
1631709063.826417,199315.667,33437,3,PG,1,100,8437
1631709063.869835,199359.000,33437,3,PG,1,100,8444
1631709063.910414,199399.500,33456,2,PG,1,100,8449
1631709063.950994,199440.000,33456,2,PG,1,100,8448
1631709063.989402,199478.333,33473,3,PG,1,100,8445
1631709064.027811,199516.667,33473,3,PG,1,100,8432
1631709064.066219,199555.000,33473,3,PG,1,100,8429
1631709064.107299,199596.000,33492,2,PG,1,100,8429
1631709064.148380,199637.000,33492,2,PG,1,100,8425
1631709064.192132,199680.667,33510,3,PG,1,100,8429
1631709064.235884,199724.333,33510,3,PG,1,100,8426
1631709064.279636,199768.000,33510,3,PG,1,100,8432
1631709064.319714,199808.000,33529,2,PG,1,100,8436
1631709064.359793,199848.000,33529,2,PG,1,100,8439
1631709064.403545,199891.667,33547,3,PG,1,100,8451
1631709064.447297,199935.333,33547,3,PG,1,100,8462
1631709064.491049,199979.000,33547,3,PG,1,100,8479
1631709064.532630,200020.500,33564,2,PG,1,100,8484
1631709064.574212,200062.000,33564,2,PG,1,100,8483
1631709064.612620,200100.333,33582,3,PG,1,100,8482
1631709064.651029,200138.667,33582,3,PG,1,100,8484
1631709064.689437,200177.000,33582,3,PG,1,100,8500
1631709064.729515,200217.000,33601,2,PG,1,100,8491
1631709064.769593,200257.000,33601,2,PG,1,100,8478
1631709064.808002,200295.333,33619,3,PG,1,100,8458
1631709064.846410,200333.667,33619,3,PG,1,100,8447
1631709064.884819,200372.000,33619,3,PG,1,100,8424
1631709064.922225,200409.333,33636,3,PG,1,100,8414
1631709064.959632,200446.667,33636,3,PG,1,100,8407
1631709064.997038,200484.000,33636,3,PG,1,100,8404
1631709065.038619,200525.500,33655,2,PG,1,100,8395
1631709065.080201,200567.000,33655,2,PG,1,100,8383
1631709065.118275,200605.000,33674,3,PG,1,100,8380
1631709065.156349,200643.000,33674,3,PG,1,100,8376
1631709065.194424,200681.000,33674,3,PG,1,100,8372
1631709065.236005,200722.500,33692,2,PG,1,100,8374
1631709065.277586,200764.000,33692,2,PG,1,100,8378
1631709065.315995,200802.333,33709,3,PG,1,100,8372
1631709065.354403,200840.667,33709,3,PG,1,100,8368
1631709065.392812,200879.000,33709,3,PG,1,100,8363
1631709065.430552,200916.667,33727,3,PG,1,100,8368
1631709065.468292,200954.333,33727,3,PG,1,100,8350
1631709065.506033,200992.000,33727,3,PG,1,100,8345
1631709065.546111,201032.000,33746,2,PG,1,100,8322
1631709065.586190,201072.000,33746,2,PG,1,100,8311
1631709065.624932,201110.667,33764,3,PG,1,100,8296
1631709065.663674,201149.333,33764,3,PG,1,100,8288
1631709065.702416,201188.000,33764,3,PG,1,100,8287
1631709065.742996,201228.500,33783,2,PG,1,100,8287
1631709065.783575,201269.000,33783,2,PG,1,100,8277
1631709065.821650,201307.000,33799,3,PG,1,100,8272
1631709065.859724,201345.000,33799,3,PG,1,100,8267
1631709065.897798,201383.000,33799,3,PG,1,100,8272
1631709065.938378,201423.500,33818,2,PG,1,100,8277
1631709065.978957,201464.000,33818,2,PG,1,100,8273
1631709066.017031,201502.000,33837,3,PG,1,100,8281
1631709066.055106,201540.000,33837,3,PG,1,100,8286
1631709066.093180,201578.000,33837,3,PG,1,100,8291
1631709066.131922,201616.667,33856,3,PG,1,100,8295
1631709066.170665,201655.333,33856,3,PG,1,100,8287
1631709066.209407,201694.000,33856,3,PG,1,100,8275
1631709066.250488,201735.000,33872,2,PG,1,100,8275
1631709066.291568,201776.000,33872,2,PG,1,100,8249
1631709066.329642,201814.000,33891,3,PG,1,100,8238
1631709066.367717,201852.000,33891,3,PG,1,100,8230
1631709066.405791,201890.000,33891,3,PG,1,100,8229
1631709066.446871,201931.000,33909,2,PG,1,100,8225
1631709066.487952,201972.000,33909,2,PG,1,100,8218
1631709066.525692,202009.667,33928,3,PG,1,100,8215
1631709066.563432,202047.333,33928,3,PG,1,100,8216
1631709066.601173,202085.000,33928,3,PG,1,100,8214
1631709066.641251,202125.000,33946,2,PG,1,100,8219
1631709066.681329,202165.000,33946,2,PG,1,100,8220
1631709066.724748,202208.333,33963,3,PG,1,100,8222
1631709066.768166,202251.667,33963,3,PG,1,100,8224
1631709066.811584,202295.000,33963,3,PG,1,100,8233
1631709066.844649,202328.000,33981,2,PG,1,100,8238
1631709066.877713,202361.000,33981,2,PG,1,100,8237
1631709066.921465,202404.667,34001,3,PG,1,100,8217
1631709066.965218,202448.333,34001,3,PG,1,100,8209
1631709067.008970,202492.000,34001,3,PG,1,100,8199
1631709067.047712,202530.667,34019,3,PG,1,100,8194
1631709067.086455,202569.333,34019,3,PG,1,100,8179
1631709067.125197,202608.000,34019,3,PG,1,100,8179
1631709067.165275,202648.000,34035,2,PG,1,100,8186
1631709067.205354,202688.000,34035,2,PG,1,100,8193
