EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1631709046.876627,182399.000,30422,3,PR,1,100,122013
1631709046.914367,182436.667,30440,3,PR,1,100,122019
1631709046.952107,182474.333,30440,3,PR,1,100,121998
1631709046.989848,182512.000,30440,3,PR,1,100,122022
1631709047.030928,182553.000,30459,2,PR,1,100,122023
1631709047.072008,182594.000,30459,2,PR,1,100,122033
1631709047.110083,182632.000,30475,3,PR,1,100,122035
1631709047.148157,182670.000,30475,3,PR,1,100,122023
1631709047.186232,182708.000,30475,3,PR,1,100,122028
1631709047.227813,182749.500,30494,2,PR,1,100,122002
1631709047.269394,182791.000,30494,2,PR,1,100,121985
1631709047.307469,182829.000,30513,3,PR,1,100,121954
1631709047.345543,182867.000,30513,3,PR,1,100,121898
1631709047.383617,182905.000,30513,3,PR,1,100,121905
1631709047.422026,182943.333,30532,3,PR,1,100,121905
1631709047.460434,182981.667,30532,3,PR,1,100,121949
1631709047.498842,183020.000,30532,3,PR,1,100,121965
1631709047.538921,183060.000,30548,2,PR,1,100,121981
1631709047.578999,183100.000,30548,2,PR,1,100,121985
1631709047.617408,183138.333,30567,3,PR,1,100,122025
1631709047.655816,183176.667,30567,3,PR,1,100,122054
1631709047.694224,183215.000,30567,3,PR,1,100,122072
1631709047.734804,183255.500,30585,2,PR,1,100,122087
1631709047.775383,183296.000,30585,2,PR,1,100,122078
1631709047.813791,183334.333,30604,3,PR,1,100,122079
1631709047.852200,183372.667,30604,3,PR,1,100,122058
1631709047.890608,183411.000,30604,3,PR,1,100,122040
1631709047.934026,183454.333,30622,3,PR,1,100,121967
1631709047.977445,183497.667,30622,3,PR,1,100,121887
1631709048.020863,183541.000,30622,3,PR,1,100,121807
1631709048.053927,183574.000,30639,2,PR,1,100,121732
1631709048.086992,183607.000,30639,2,PR,1,100,121646
1631709048.130744,183650.667,30657,3,PR,1,100,121567
1631709048.174496,183694.333,30657,3,PR,1,100,121467
1631709048.218248,183738.000,30657,3,PR,1,100,121401
1631709048.256657,183776.333,30681,3,PR,1,100,121346
1631709048.295065,183814.667,30681,3,PR,1,100,121246
1631709048.333474,183853.000,30681,3,PR,1,100,121166
1631709048.374053,183893.500,30700,2,PR,1,100,121166
1631709048.414632,183934.000,30700,2,PR,1,100,121127
1631709048.453041,183972.333,30719,3,PR,1,100,121036
1631709048.491449,184010.667,30719,3,PR,1,100,120945
1631709048.529857,184049.000,30719,3,PR,1,100,120942
1631709048.569936,184089.000,30735,2,PR,1,100,120897
1631709048.610014,184129.000,30735,2,PR,1,100,120889
1631709048.653098,184172.000,30754,3,PR,1,100,120979
1631709048.696182,184215.000,30754,3,PR,1,100,120994
1631709048.739267,184258.000,30754,3,PR,1,100,120965
1631709048.779345,184298.000,30772,2,PR,1,100,121015
1631709048.819423,184338.000,30772,2,PR,1,100,121062
1631709048.858500,184377.000,30791,3,PR,1,100,120998
1631709048.897576,184416.000,30791,3,PR,1,100,120994
1631709048.936652,184455.000,30791,3,PR,1,100,120979
1631709048.985247,184503.500,30809,2,PR,1,100,120913
1631709049.033842,184552.000,30809,2,PR,1,100,120916
1631709049.071917,184590.000,30826,3,PR,1,100,120935
1631709049.109991,184628.000,30826,3,PR,1,100,120936
1631709049.148066,184666.000,30826,3,PR,1,100,120988
1631709049.188645,184706.500,30844,2,PR,1,100,121032
1631709049.229224,184747.000,30844,2,PR,1,100,121138
1631709049.270805,184788.500,30864,2,PR,1,100,121163
1631709049.312387,184830.000,30864,2,PR,1,100,121139
1631709049.356473,184874.000,30882,3,PR,1,100,121184
1631709049.400559,184918.000,30882,3,PR,1,100,121182
1631709049.444645,184962.000,30882,3,PR,1,100,121191
1631709049.485725,185003.000,30899,2,PR,1,100,121195
1631709049.526806,185044.000,30899,2,PR,1,100,121134
1631709049.569890,185087.000,30917,3,PR,1,100,121087
1631709049.612974,185130.000,30917,3,PR,1,100,121074
1631709049.656058,185173.000,30917,3,PR,1,100,121075
1631709049.696638,185213.500,30936,2,PR,1,100,121070
1631709049.737217,185254.000,30936,2,PR,1,100,121093
1631709049.778297,185295.000,30954,2,PR,1,100,121091
1631709049.819377,185336.000,30954,2,PR,1,100,121102
1631709049.863798,185380.333,30973,3,PR,1,100,121069
1631709049.908218,185424.667,30973,3,PR,1,100,121098
1631709049.952638,185469.000,30973,3,PR,1,100,121079
1631709049.992716,185509.000,30989,2,PR,1,100,121091
1631709050.032794,185549.000,30989,2,PR,1,100,121075
1631709050.076213,185592.333,31008,3,PR,1,100,121075
1631709050.119631,185635.667,31008,3,PR,1,100,121073
1631709050.163049,185679.000,31008,3,PR,1,100,121054
1631709050.204129,185720.000,31026,2,PR,1,100,121093
1631709050.245210,185761.000,31026,2,PR,1,100,121094
1631709050.285789,185801.500,31046,2,PR,1,100,121214
1631709050.326368,185842.000,31046,2,PR,1,100,121250
1631709050.369787,185885.333,31062,3,PR,1,100,121331
1631709050.413205,185928.667,31062,3,PR,1,100,121356
1631709050.456623,185972.000,31062,3,PR,1,100,121300
1631709050.498204,186013.500,31081,2,PR,1,100,121314
1631709050.539785,186055.000,31081,2,PR,1,100,121299
1631709050.583204,186098.333,31099,3,PR,1,100,121334
1631709050.626622,186141.667,31099,3,PR,1,100,121346
1631709050.670040,186185.000,31099,3,PR,1,100,121315
1631709050.711120,186226.000,31118,2,PR,1,100,121323
1631709050.752200,186267.000,31118,2,PR,1,100,121270
1631709050.790275,186305.000,31134,3,PR,1,100,121246
1631709050.828349,186343.000,31134,3,PR,1,100,121272
1631709050.866424,186381.000,31134,3,PR,1,100,121276
1631709050.915519,186430.000,31153,2,PR,1,100,121271
1631709050.964616,186479.000,31153,2,PR,1,100,121250
1631709051.003024,186517.333,31171,3,PR,1,100,121310
1631709051.041432,186555.667,31171,3,PR,1,100,121271
1631709051.079841,186594.000,31171,3,PR,1,100,121261
1631709051.120921,186635.000,31190,2,PR,1,100,121276
1631709051.162001,186676.000,31190,2,PR,1,100,121272
1631709051.211097,186725.000,31208,2,PR,1,100,121274
1631709051.260193,186774.000,31208,2,PR,1,100,121243
1631709051.297934,186811.667,31226,3,PR,1,100,121247
1631709051.335674,186849.333,31226,3,PR,1,100,121238
1631709051.373414,186887.000,31226,3,PR,1,100,121265
1631709051.416499,186930.000,31244,3,PR,1,100,121242
1631709051.459583,186973.000,31244,3,PR,1,100,121250
1631709051.502667,187016.000,31244,3,PR,1,100,121236
1631709051.544749,187058.000,31263,2,PR,1,100,121214
1631709051.586831,187100.000,31263,2,PR,1,100,121232
1631709051.627912,187141.000,31281,2,PR,1,100,121204
1631709051.668992,187182.000,31281,2,PR,1,100,121218
1631709051.712744,187225.667,31300,3,PR,1,100,121198
1631709051.756496,187269.333,31300,3,PR,1,100,121193
1631709051.800248,187313.000,31300,3,PR,1,100,121180
1631709051.840828,187353.500,31316,2,PR,1,100,121188
1631709051.881407,187394.000,31316,2,PR,1,100,121171
1631709051.924491,187437.000,31335,3,PR,1,100,121157
1631709051.967576,187480.000,31335,3,PR,1,100,121139
1631709052.010660,187523.000,31335,3,PR,1,100,121142
1631709052.050237,187562.500,31353,2,PR,1,100,121141
1631709052.089814,187602.000,31353,2,PR,1,100,121185
1631709052.131897,187644.000,31372,2,PR,1,100,121178
1631709052.173979,187686.000,31372,2,PR,1,100,121187
1631709052.217731,187729.667,31389,3,PR,1,100,121180
1631709052.261483,187773.333,31389,3,PR,1,100,121216
1631709052.305235,187817.000,31389,3,PR,1,100,121222
1631709052.346316,187858.000,31408,2,PR,1,100,121249
1631709052.387396,187899.000,31408,2,PR,1,100,121231
1631709052.430146,187941.667,31426,3,PR,1,100,121315
1631709052.472896,187984.333,31426,3,PR,1,100,121312
1631709052.515646,188027.000,31426,3,PR,1,100,121289
1631709052.556226,188067.500,31445,2,PR,1,100,121245
1631709052.596805,188108.000,31445,2,PR,1,100,121232
1631709052.637885,188149.000,31463,2,PR,1,100,121295
1631709052.678966,188190.000,31463,2,PR,1,100,121298
1631709052.723052,188234.000,31480,3,PR,1,100,121327
1631709052.767138,188278.000,31480,3,PR,1,100,121324
1631709052.811224,188322.000,31480,3,PR,1,100,121350
1631709052.851302,188362.000,31498,2,PR,1,100,121330
1631709052.891381,188402.000,31498,2,PR,1,100,121418
1631709052.935133,188445.667,31517,3,PR,1,100,121451
1631709052.978885,188489.333,31517,3,PR,1,100,121547
1631709053.022637,188533.000,31517,3,PR,1,100,121642
1631709053.063718,188574.000,31535,2,PR,1,100,121666
1631709053.104798,188615.000,31535,2,PR,1,100,121627
1631709053.143540,188653.667,31552,3,PR,1,100,121574
1631709053.182283,188692.333,31552,3,PR,1,100,121538
1631709053.221025,188731.000,31552,3,PR,1,100,121511
1631709053.261604,188771.500,31571,2,PR,1,100,121451
1631709053.302184,188812.000,31571,2,PR,1,100,121424
1631709053.342763,188852.500,31593,4,PR,1,100,121422
1631709053.383342,188893.000,31593,4,PR,1,100,121388
1631709053.423922,188933.500,31593,4,PR,1,100,121340
1631709053.464501,188974.000,31593,4,PR,1,100,121309
1631709053.508253,189017.667,31612,3,PR,1,100,121271
1631709053.552005,189061.333,31612,3,PR,1,100,121293
1631709053.595757,189105.000,31612,3,PR,1,100,121344
1631709053.636838,189146.000,31630,2,PR,1,100,121354
1631709053.677918,189187.000,31630,2,PR,1,100,121345
1631709053.718998,189228.000,31649,2,PR,1,100,121340
1631709053.760078,189269.000,31649,2,PR,1,100,121340
1631709053.803497,189312.333,31667,3,PR,1,100,121360
1631709053.846915,189355.667,31667,3,PR,1,100,121344
1631709053.890333,189399.000,31667,3,PR,1,100,121342
1631709053.928407,189437.000,31684,3,PR,1,100,121364
1631709053.966482,189475.000,31684,3,PR,1,100,121371
1631709054.004556,189513.000,31684,3,PR,1,100,121375
1631709054.054153,189562.500,31702,2,PR,1,100,121364
1631709054.103750,189612.000,31702,2,PR,1,100,121377
1631709054.143828,189652.000,31721,2,PR,1,100,121368
1631709054.183907,189692.000,31721,2,PR,1,100,121366
1631709054.222649,189730.667,31740,3,PR,1,100,121365
1631709054.261391,189769.333,31740,3,PR,1,100,121378
1631709054.300134,189808.000,31740,3,PR,1,100,121393
1631709054.340713,189848.500,31759,2,PR,1,100,121414
1631709054.381292,189889.000,31759,2,PR,1,100,121375
1631709054.424711,189932.333,31775,3,PR,1,100,121428
1631709054.468129,189975.667,31775,3,PR,1,100,121426
1631709054.511547,190019.000,31775,3,PR,1,100,121384
1631709054.552627,190060.000,31794,2,PR,1,100,121338
1631709054.593708,190101.000,31794,2,PR,1,100,121373
1631709054.636792,190144.000,31812,3,PR,1,100,121404
1631709054.679876,190187.000,31812,3,PR,1,100,121379
1631709054.722960,190230.000,31812,3,PR,1,100,121342
1631709054.764541,190271.500,31831,2,PR,1,100,121342
1631709054.806123,190313.000,31831,2,PR,1,100,121342
1631709054.844531,190351.333,31847,3,PR,1,100,121387
1631709054.882939,190389.667,31847,3,PR,1,100,121424
1631709054.921348,190428.000,31847,3,PR,1,100,121467
1631709054.970444,190477.000,31866,2,PR,1,100,121445
1631709055.019540,190526.000,31866,2,PR,1,100,121407
1631709055.057280,190563.667,31884,3,PR,1,100,121392
1631709055.095021,190601.333,31884,3,PR,1,100,121385
1631709055.132761,190639.000,31884,3,PR,1,100,121392
1631709055.174342,190680.500,31904,2,PR,1,100,121399
1631709055.215924,190722.000,31904,2,PR,1,100,121400
1631709055.256503,190762.500,31922,2,PR,1,100,121370
1631709055.297082,190803.000,31922,2,PR,1,100,121379
1631709055.341168,190847.000,31939,3,PR,1,100,121340
1631709055.385254,190891.000,31939,3,PR,1,100,121290
1631709055.429341,190935.000,31939,3,PR,1,100,121338
1631709055.470421,190976.000,31957,2,PR,1,100,121340
1631709055.511501,191017.000,31957,2,PR,1,100,121309
1631709055.551579,191057.000,31976,2,PR,1,100,121368
1631709055.591658,191097.000,31976,2,PR,1,100,121430
1631709055.635410,191140.667,31994,3,PR,1,100,121439
1631709055.679162,191184.333,31994,3,PR,1,100,121352
1631709055.722914,191228.000,31994,3,PR,1,100,121302
1631709055.761323,191266.333,32011,3,PR,1,100,121244
1631709055.799731,191304.667,32011,3,PR,1,100,121200
1631709055.838140,191343.000,32011,3,PR,1,100,121234
1631709055.887736,191392.500,32029,2,PR,1,100,121204
1631709055.937333,191442.000,32029,2,PR,1,100,121193
1631709055.977412,191482.000,32048,2,PR,1,100,121158
1631709056.017490,191522.000,32048,2,PR,1,100,121097
1631709056.055898,191560.333,32066,3,PR,1,100,121042
1631709056.094307,191598.667,32066,3,PR,1,100,121088
1631709056.132715,191637.000,32066,3,PR,1,100,121199
1631709056.173795,191678.000,32086,2,PR,1,100,121214
1631709056.214876,191719.000,32086,2,PR,1,100,121197
1631709056.257960,191762.000,32102,3,PR,1,100,121170
1631709056.301044,191805.000,32102,3,PR,1,100,121159
1631709056.344128,191848.000,32102,3,PR,1,100,121152
1631709056.384708,191888.500,32121,2,PR,1,100,121134
1631709056.425287,191929.000,32121,2,PR,1,100,121181
1631709056.463695,191967.333,32139,3,PR,1,100,121160
1631709056.502104,192005.667,32139,3,PR,1,100,121110
1631709056.540512,192044.000,32139,3,PR,1,100,121151
1631709056.581592,192085.000,32158,2,PR,1,100,121171
1631709056.622673,192126.000,32158,2,PR,1,100,121142
1631709056.666091,192169.333,32174,3,PR,1,100,121138
1631709056.709509,192212.667,32174,3,PR,1,100,121224
1631709056.752927,192256.000,32174,3,PR,1,100,121178
1631709056.794008,192297.000,32193,2,PR,1,100,121095
1631709056.835088,192338.000,32193,2,PR,1,100,121048
1631709056.873162,192376.000,32211,3,PR,1,100,120879
1631709056.911237,192414.000,32211,3,PR,1,100,120849
1631709056.949311,192452.000,32211,3,PR,1,100,120816
1631709056.987385,192490.000,32230,3,PR,1,100,120745
1631709057.025460,192528.000,32230,3,PR,1,100,120768
1631709057.063534,192566.000,32230,3,PR,1,100,120663
1631709057.104614,192607.000,32248,2,PR,1,100,120560
1631709057.145695,192648.000,32248,2,PR,1,100,120384
1631709057.186775,192689.000,32266,2,PR,1,100,120240
1631709057.227855,192730.000,32266,2,PR,1,100,120171
1631709057.270940,192773.000,32284,3,PR,1,100,119938
1631709057.314024,192816.000,32284,3,PR,1,100,119853
1631709057.357108,192859.000,32284,3,PR,1,100,119826
1631709057.398188,192900.000,32303,2,PR,1,100,119840
1631709057.439268,192941.000,32303,2,PR,1,100,119979
1631709057.477677,192979.333,32321,3,PR,1,100,120415
1631709057.516085,193017.667,32321,3,PR,1,100,120751
1631709057.554494,193056.000,32321,3,PR,1,100,120786
1631709057.598246,193099.667,32340,3,PR,1,100,121055
1631709057.641998,193143.333,32340,3,PR,1,100,121272
1631709057.685750,193187.000,32340,3,PR,1,100,121340
1631709057.726329,193227.500,32356,2,PR,1,100,121384
1631709057.766909,193268.000,32356,2,PR,1,100,121437
1631709057.805317,193306.333,32375,3,PR,1,100,121541
1631709057.843725,193344.667,32375,3,PR,1,100,121508
1631709057.882134,193383.000,32375,3,PR,1,100,121368
1631709057.923214,193424.000,32393,2,PR,1,100,121316
1631709057.964294,193465.000,32393,2,PR,1,100,121146
1631709058.007713,193508.333,32412,3,PR,1,100,120832
1631709058.051131,193551.667,32412,3,PR,1,100,120517
1631709058.094549,193595.000,32412,3,PR,1,100,120672
1631709058.135128,193635.500,32431,2,PR,1,100,120903
1631709058.175708,193676.000,32431,2,PR,1,100,120866
1631709058.214450,193714.667,32448,3,PR,1,100,120711
1631709058.253192,193753.333,32448,3,PR,1,100,120732
1631709058.291935,193792.000,32448,3,PR,1,100,120894
1631709058.332013,193832.000,32466,2,PR,1,100,121075
1631709058.372091,193872.000,32466,2,PR,1,100,121096
1631709058.415176,193915.000,32485,3,PR,1,100,121165
1631709058.458260,193958.000,32485,3,PR,1,100,121251
1631709058.501344,194001.000,32485,3,PR,1,100,121239
1631709058.540086,194039.667,32509,3,PR,1,100,120904
1631709058.578829,194078.333,32509,3,PR,1,100,120550
1631709058.617571,194117.000,32509,3,PR,1,100,120206
1631709058.661657,194161.000,32527,3,PR,1,100,119891
1631709058.705743,194205.000,32527,3,PR,1,100,119672
1631709058.749830,194249.000,32527,3,PR,1,100,119545
1631709058.789908,194289.000,32546,2,PR,1,100,119502
1631709058.829986,194329.000,32546,2,PR,1,100,119379
1631709058.868395,194367.333,32562,3,PR,1,100,119383
1631709058.906803,194405.667,32562,3,PR,1,100,119475
1631709058.945211,194444.000,32562,3,PR,1,100,119623
1631709058.985791,194484.500,32581,2,PR,1,100,119887
1631709059.026370,194525.000,32581,2,PR,1,100,120096
1631709059.070122,194568.667,32600,3,PR,1,100,120266
1631709059.113874,194612.333,32600,3,PR,1,100,120385
1631709059.157627,194656.000,32600,3,PR,1,100,120487
1631709059.198206,194696.500,32619,2,PR,1,100,120548
1631709059.238785,194737.000,32619,2,PR,1,100,120624
1631709059.277194,194775.333,32635,3,PR,1,100,120672
1631709059.315602,194813.667,32635,3,PR,1,100,120656
1631709059.354010,194852.000,32635,3,PR,1,100,120617
1631709059.394590,194892.500,32654,2,PR,1,100,120647
1631709059.435169,194933.000,32654,2,PR,1,100,120598
1631709059.478587,194976.333,32672,3,PR,1,100,120519
1631709059.522005,195019.667,32672,3,PR,1,100,120447
1631709059.565423,195063.000,32672,3,PR,1,100,120413
1631709059.606003,195103.500,32691,2,PR,1,100,120409
1631709059.646582,195144.000,32691,2,PR,1,100,120478
1631709059.687662,195185.000,32707,2,PR,1,100,120486
1631709059.728743,195226.000,32707,2,PR,1,100,120552
1631709059.772829,195270.000,32726,3,PR,1,100,120573
1631709059.816915,195314.000,32726,3,PR,1,100,120578
1631709059.861001,195358.000,32726,3,PR,1,100,120564
1631709059.901580,195398.500,32744,2,PR,1,100,120605
1631709059.942160,195439.000,32744,2,PR,1,100,120599
1631709059.980234,195477.000,32763,3,PR,1,100,120569
1631709060.018308,195515.000,32763,3,PR,1,100,120558
1631709060.056383,195553.000,32763,3,PR,1,100,120603
1631709060.096962,195593.500,32782,2,PR,1,100,120637
1631709060.137542,195634.000,32782,2,PR,1,100,120644
1631709060.181294,195677.667,32799,3,PR,1,100,120650
1631709060.225046,195721.333,32799,3,PR,1,100,120643
1631709060.268798,195765.000,32799,3,PR,1,100,120664
1631709060.310379,195806.500,32817,2,PR,1,100,120657
1631709060.351960,195848.000,32817,2,PR,1,100,120634
1631709060.392540,195888.500,32836,2,PR,1,100,120632
1631709060.433119,195929.000,32836,2,PR,1,100,120619
1631709060.476871,195972.667,32854,3,PR,1,100,120639
1631709060.520623,196016.333,32854,3,PR,1,100,120639
1631709060.564376,196060.000,32854,3,PR,1,100,120651
1631709060.602450,196098.000,32871,3,PR,1,100,120644
1631709060.640524,196136.000,32871,3,PR,1,100,120664
1631709060.678599,196174.000,32871,3,PR,1,100,120684
1631709060.719679,196215.000,32889,2,PR,1,100,120687
1631709060.760759,196256.000,32889,2,PR,1,100,120707
1631709060.801840,196297.000,32908,2,PR,1,100,120702
1631709060.842920,196338.000,32908,2,PR,1,100,120685
1631709060.886672,196381.667,32926,3,PR,1,100,120707
1631709060.930424,196425.333,32926,3,PR,1,100,120689
1631709060.974176,196469.000,32926,3,PR,1,100,120683
1631709061.014255,196509.000,32945,2,PR,1,100,120685
1631709061.054333,196549.000,32945,2,PR,1,100,120695
1631709061.092741,196587.333,32962,3,PR,1,100,120692
1631709061.131150,196625.667,32962,3,PR,1,100,120652
1631709061.169558,196664.000,32962,3,PR,1,100,120646
1631709061.217652,196712.000,32981,2,PR,1,100,120615
1631709061.265746,196760.000,32981,2,PR,1,100,120614
1631709061.304489,196798.667,32999,3,PR,1,100,120630
1631709061.343231,196837.333,32999,3,PR,1,100,120620
1631709061.381974,196876.000,32999,3,PR,1,100,120644
1631709061.423054,196917.000,33018,2,PR,1,100,120633
1631709061.464134,196958.000,33018,2,PR,1,100,120696
1631709061.504713,196998.500,33034,2,PR,1,100,120723
1631709061.545293,197039.000,33034,2,PR,1,100,120716
1631709061.588711,197082.333,33053,3,PR,1,100,120715
1631709061.632129,197125.667,33053,3,PR,1,100,120720
1631709061.675547,197169.000,33053,3,PR,1,100,120736
1631709061.713955,197207.333,33071,3,PR,1,100,120719
1631709061.752364,197245.667,33071,3,PR,1,100,120721
1631709061.790772,197284.000,33071,3,PR,1,100,120719
1631709061.831853,197325.000,33090,2,PR,1,100,120703
1631709061.872933,197366.000,33090,2,PR,1,100,120697
1631709061.914013,197407.000,33106,2,PR,1,100,120687
1631709061.955093,197448.000,33106,2,PR,1,100,120686
1631709061.998846,197491.667,33126,3,PR,1,100,120702
1631709062.042598,197535.333,33126,3,PR,1,100,120719
1631709062.086350,197579.000,33126,3,PR,1,100,120730
1631709062.127430,197620.000,33144,2,PR,1,100,120734
1631709062.168510,197661.000,33144,2,PR,1,100,120733
1631709062.212263,197704.667,33163,3,PR,1,100,120733
1631709062.256015,197748.333,33163,3,PR,1,100,120759
1631709062.299767,197792.000,33163,3,PR,1,100,120781
1631709062.340346,197832.500,33181,2,PR,1,100,120786
1631709062.380926,197873.000,33181,2,PR,1,100,120797
1631709062.419000,197911.000,33198,3,PR,1,100,120774
1631709062.457074,197949.000,33198,3,PR,1,100,120784
1631709062.495149,197987.000,33198,3,PR,1,100,120774
1631709062.536730,198028.500,33216,2,PR,1,100,120773
1631709062.578311,198070.000,33216,2,PR,1,100,120775
1631709062.621730,198113.333,33235,3,PR,1,100,120762
1631709062.665148,198156.667,33235,3,PR,1,100,120770
1631709062.708566,198200.000,33235,3,PR,1,100,120768
1631709062.749646,198241.000,33253,2,PR,1,100,120768
1631709062.790726,198282.000,33253,2,PR,1,100,120772
1631709062.831306,198322.500,33270,2,PR,1,100,120770
1631709062.871885,198363.000,33270,2,PR,1,100,120780
1631709062.915303,198406.333,33288,3,PR,1,100,120779
1631709062.958721,198449.667,33288,3,PR,1,100,120783
1631709063.002140,198493.000,33288,3,PR,1,100,120794
1631709063.043220,198534.000,33308,2,PR,1,100,120800
1631709063.084300,198575.000,33308,2,PR,1,100,120811
1631709063.122709,198613.333,33326,3,PR,1,100,120800
1631709063.161117,198651.667,33326,3,PR,1,100,120810
1631709063.199525,198690.000,33326,3,PR,1,100,120797
1631709063.240105,198730.500,33345,2,PR,1,100,120802
1631709063.280684,198771.000,33345,2,PR,1,100,120782
1631709063.324436,198814.667,33361,3,PR,1,100,120804
1631709063.368188,198858.333,33361,3,PR,1,100,120809
1631709063.411940,198902.000,33361,3,PR,1,100,120818
1631709063.453021,198943.000,33380,2,PR,1,100,120825
1631709063.494101,198984.000,33380,2,PR,1,100,120814
1631709063.535181,199025.000,33398,2,PR,1,100,120825
1631709063.576262,199066.000,33398,2,PR,1,100,120836
1631709063.617091,199106.750,33418,4,PR,1,100,120851
1631709063.657921,199147.500,33418,4,PR,1,100,120857
1631709063.698751,199188.250,33418,4,PR,1,100,120873
1631709063.739581,199229.000,33418,4,PR,1,100,120855
1631709063.782999,199272.333,33436,3,PR,1,100,120878
1631709063.826417,199315.667,33436,3,PR,1,100,120892
1631709063.869835,199359.000,33436,3,PR,1,100,120905
1631709063.910414,199399.500,33455,2,PR,1,100,120901
1631709063.950994,199440.000,33455,2,PR,1,100,120913
1631709063.989402,199478.333,33472,3,PR,1,100,120907
1631709064.027811,199516.667,33472,3,PR,1,100,120920
1631709064.066219,199555.000,33472,3,PR,1,100,120948
1631709064.107299,199596.000,33491,2,PR,1,100,120967
1631709064.148380,199637.000,33491,2,PR,1,100,120999
1631709064.192132,199680.667,33509,3,PR,1,100,121014
1631709064.235884,199724.333,33509,3,PR,1,100,121025
1631709064.279636,199768.000,33509,3,PR,1,100,121059
1631709064.319714,199808.000,33528,2,PR,1,100,121094
1631709064.359793,199848.000,33528,2,PR,1,100,121152
1631709064.403545,199891.667,33546,3,PR,1,100,121240
1631709064.447297,199935.333,33546,3,PR,1,100,121337
1631709064.491049,199979.000,33546,3,PR,1,100,121405
1631709064.532630,200020.500,33563,2,PR,1,100,121453
1631709064.574212,200062.000,33563,2,PR,1,100,121487
1631709064.612620,200100.333,33581,3,PR,1,100,121514
1631709064.651029,200138.667,33581,3,PR,1,100,121516
1631709064.689437,200177.000,33581,3,PR,1,100,121564
1631709064.729515,200217.000,33600,2,PR,1,100,121600
1631709064.769593,200257.000,33600,2,PR,1,100,121590
1631709064.808002,200295.333,33618,3,PR,1,100,121589
1631709064.846410,200333.667,33618,3,PR,1,100,121612
1631709064.884819,200372.000,33618,3,PR,1,100,121606
1631709064.922225,200409.333,33635,3,PR,1,100,121648
1631709064.959632,200446.667,33635,3,PR,1,100,121662
1631709064.997038,200484.000,33635,3,PR,1,100,121682
1631709065.038619,200525.500,33654,2,PR,1,100,121689
1631709065.080201,200567.000,33654,2,PR,1,100,121703
1631709065.118275,200605.000,33673,3,PR,1,100,121707
1631709065.156349,200643.000,33673,3,PR,1,100,121730
1631709065.194424,200681.000,33673,3,PR,1,100,121746
1631709065.236005,200722.500,33691,2,PR,1,100,121748
1631709065.277586,200764.000,33691,2,PR,1,100,121741
1631709065.315995,200802.333,33708,3,PR,1,100,121728
1631709065.354403,200840.667,33708,3,PR,1,100,121754
1631709065.392812,200879.000,33708,3,PR,1,100,121748
1631709065.433892,200920.000,33726,2,PR,1,100,121724
1631709065.474972,200961.000,33726,2,PR,1,100,121688
1631709065.512044,200998.000,33745,3,PR,1,100,121689
1631709065.549117,201035.000,33745,3,PR,1,100,121675
1631709065.586190,201072.000,33745,3,PR,1,100,121703
1631709065.624932,201110.667,33763,3,PR,1,100,121717
1631709065.663674,201149.333,33763,3,PR,1,100,121717
1631709065.702416,201188.000,33763,3,PR,1,100,121748
1631709065.742996,201228.500,33782,2,PR,1,100,121772
1631709065.783575,201269.000,33782,2,PR,1,100,121787
1631709065.821650,201307.000,33798,3,PR,1,100,121769
1631709065.859724,201345.000,33798,3,PR,1,100,121770
1631709065.897798,201383.000,33798,3,PR,1,100,121803
1631709065.938378,201423.500,33817,2,PR,1,100,121809
1631709065.978957,201464.000,33817,2,PR,1,100,121798
1631709066.017031,201502.000,33836,3,PR,1,100,121777
1631709066.055106,201540.000,33836,3,PR,1,100,121781
1631709066.093180,201578.000,33836,3,PR,1,100,121810
1631709066.131922,201616.667,33855,3,PR,1,100,121812
1631709066.170665,201655.333,33855,3,PR,1,100,121808
1631709066.209407,201694.000,33855,3,PR,1,100,121782
1631709066.250488,201735.000,33871,2,PR,1,100,121802
1631709066.291568,201776.000,33871,2,PR,1,100,121799
1631709066.329642,201814.000,33890,3,PR,1,100,121809
1631709066.367717,201852.000,33890,3,PR,1,100,121807
1631709066.405791,201890.000,33890,3,PR,1,100,121795
1631709066.446871,201931.000,33908,2,PR,1,100,121848
1631709066.487952,201972.000,33908,2,PR,1,100,121848
1631709066.525692,202009.667,33927,3,PR,1,100,121872
1631709066.563432,202047.333,33927,3,PR,1,100,121872
1631709066.601173,202085.000,33927,3,PR,1,100,121855
1631709066.641251,202125.000,33945,2,PR,1,100,121884
1631709066.681329,202165.000,33945,2,PR,1,100,121876
1631709066.724748,202208.333,33962,3,PR,1,100,121935
1631709066.768166,202251.667,33962,3,PR,1,100,121929
1631709066.811584,202295.000,33962,3,PR,1,100,121917
1631709066.844649,202328.000,33980,2,PR,1,100,121964
1631709066.877713,202361.000,33980,2,PR,1,100,121945
1631709066.921465,202404.667,34000,3,PR,1,100,121924
1631709066.965218,202448.333,34000,3,PR,1,100,121902
1631709067.008970,202492.000,34000,3,PR,1,100,121879
1631709067.042034,202525.000,34018,2,PR,1,100,121902
1631709067.075099,202558.000,34018,2,PR,1,100,121894
1631709067.118517,202601.333,34034,3,PR,1,100,121893
1631709067.161935,202644.667,34034,3,PR,1,100,121843
1631709067.205354,202688.000,34034,3,PR,1,100,121762
